Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980]
Northern Mariana Islands,MNP,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Broad money growth (annual %),FM.LBL.BMNY.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,138381778750.451,132401452457.779,128723160251.243,124857131291.934,122649180712.154,126230664432.73,127136074761.419,118986808123.309,114234587112.525,109073762581.001,105899591601.352,122953948167.954,121984859368.501,109931557476.595,98102851272.1153,88729064851.5983,76171785152.7841,77686156713.1544,78499921675.1338,82426187025.7064,81770184040.8467,88216625265.9175,78325236140.4685,66691150847.7632,65727798847.4785,59834528482.1812,55514001608.7884,52539471240.1854,53045887186.7398,56148348176.7889,59745608095.0773,64206543128.1066,68086196985.4393,71285896721.3859,61492606861.7096,59802976086.7572,53780914580.1385,56727764892.756,54701240586.6634,53502679820.491
Norway,NOR,Broad money growth (annual %),FM.LBL.BMNY.ZG,12.0137065020751,3.97349820975716,5.18291689438368,6.08194862556396,11.2385196367154,-5.32642884781008,6.1130650201955,6.749028261994,4.49556341054119,6.42132716294043,6.46892448480663,0.898645662375538,3.08676413935601,18.1030597468918,6.77671782098905,10.5243752240654,6.84975140197038,2.14717370157529,7.42563373974343,16.4669753286726,8.66334665240231,1.70008026588456,15.4709693562,1.44212293079133,6.90967809744026,3.78101263312377,5.02406745134959,-0.669501081008389,8.50079465560434,2.9338299686445,5.54735838334963,8.6108204754652,4.90622976694297,19.1867839979863,2.75488187529353,14.9796525277821,19.1510788683538,10.8158098682511,11.0454508944451,13.3977424286783,10.5839100968387
Norway,NOR,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,3.98769273049109,4.39987461125843,3.93936017498037,3.98814077772899,3.9288936847104,4.70869582138214,5.29195610223735,5.62683757303364,5.86757634848725,4.74575623933002,4.66630635111051,4.94477632868117,3.86505204693738,3.20152381018328,3.61081931451232,3.31116415105211,3.46630875764367,3.50226188498185,3.9739539605102,2.94672877324115,3.53827963422585,4.47958324460564,3.37909904803137,3.21807237407488,3.59514800064392,3.66774042481627,3.36954837481236,6.30541971450321,5.03385065639558,4.37907380550055,4.16465020115828,4.21197102385099,3.59689071410094,3.14393913150389,2.38947312179326,3.21815482021903,4.15144448726329,4.04467558729481,4.51671145471035,4.61303972487723
Norway,NOR,Real effective exchange rate index (2010 = 100),PX.REX.REER,78.2006244614314,83.7444436987169,86.0608569994143,85.6453214444687,84.8248483990538,84.3090263327797,93.1891527489699,98.0981806989055,99.6011864644919,100.386262944833,100,96.5473028983569,99.052235696022,98.9107141946101,98.7360790663988,99.0240528250562,95.8090209053511,99.9543478328652,100.456963162739,92.568555335323,89.4381122323588,91.4772985592978,91.9009244011642,94.1941154306598,93.5562168058637,94.1019099061832,91.3900408085751,93.5731809978419,97.3405909392907,97.2223281294249,100.917281963115,101.669665472423,102.137267792714,99.330602475365,97.3346769862611,98.7843889410033,99.8710004950646,101.458466664013,102.288093114227,98.1272594434641,94.5623082497523
Oman,OMN,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,16270686150.6382,18017998585.084,22656481922.3931,20125620979.7994,19762675495.642,16582204345.505,20721269032.0962,18701338067.0785,14440674449.3815,13022844295.4486,14380611627.6517,17960559867.3174,14219011042.7213,10254286579.0299,3943901707.70018,8380956042.68417,6113233231.17552,5651957328.10318,5042052856.3964,4561242696.24727,6417782940.54276,7989671481.86522,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oman,OMN,Broad money growth (annual %),FM.LBL.BMNY.ZG,..,..,..,4.18172214160061,1.83087447760822,14.2100843565087,12.0293583025555,8.48530598060621,10.7270154974111,12.1811464065537,11.3420938618855,4.73499908007441,23.2661977658565,34.6701889993094,24.4498353743116,21.6540623928236,4.08087581670296,2.42239735966085,5.5549861907127,10.8040508275195,6.02405600277668,6.39328455028963,4.77019876893339,24.4984980647436,8.07250464332393,7.67734004532589,6.73450584736641,3.24652696020721,3.08886306925021,5.45183686041362,9.96925247964631,9.41145672928857,5.93893149695702,5.27272685639965,-6.77958504098361,21.0537943651381,9.85731378618784,23.4176317158578,26.6652762091988,38.6720204304549,31.9988790421496
Oman,OMN,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,..,..,2.59754658491634,1.97973962310272,2.24537025153459,2.11287056328189,1.93014912714336,1.97066374807971,1.78407687798733,1.75408171164185,1.68146651206849,1.6915533046258,1.66886518795198,2.35367423524296,2.17595107269351,2.16687475781261,2.08415080432811,2.3041891066817,2.83316358433408,2.54203188212306,2.06785472379506,2.74210186086596,2.45614736383603,2.05388322067885,2.0235978435565,2.07843916688861,1.78494097397609,1.36875891108064,1.21727095502014,1.70900917708769,1.88548051218804,2.16038474222644,1.55085721217936,2.11548321299008,2.28991448451512,2.2653769944246,2.33804459519428,1.65319450132427,1.52937298322935,1.33569938686849
Oman,OMN,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pakistan,PAK,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,37399722789.7423,42274372102.2481,38184236640.9173,34764443096.4151,32407582765.7664,28291183817.009,27532391672.5234,26788368799.9412,26124557518.1932,28000245484.1639,29957616624.0421,31309052470.145,30006582332.2094,29246867303.2967,25584405435.8866,22598509185.8143,21044806093.8808,19760877519.3025,20589406232.9,20081620288.9299,19103209351.88,21036669511.4083,20414617454.1468,21179991785.6696,20048802639.6395,19310127412.0624,19459012001.9474,18720336774.3703,16958937286.5895,16462778593.999,15657356647.8763,14568439480.7686,14741242731.0098,14178707929.3179,13585022365.8281,12333132155.5631,11759843665.5736,11478390200.4841,9683802551.36341,9136284937.83966
Pakistan,PAK,Broad money growth (annual %),FM.LBL.BMNY.ZG,15.6327085508701,11.6730296321604,9.83439165904124,9.9313214967248,13.6160489814194,12.1809800448258,11.5437148414194,13.315647619693,17.3950199206229,12.6026218346081,14.5658158158495,17.6100569348726,6.52470214178465,17.4383547032998,42.9088740241616,16.3728736632634,18.8953995216099,17.8579443187328,17.6164482140701,14.4302473934702,12.1251582207596,4.31422526833217,7.85937933833109,19.9117967945664,20.0685610542707,13.8097957858075,17.3706019788836,18.1334470492259,29.3005626007176,18.9443128821554,11.6436708059216,7.4009181125896,7.70296260972111,16.4035284144886,16.0727056422608,14.7465547960311,4.64762674379041,20.909458718545,21.8310520962321,11.524676947358,15.6972092608554
Pakistan,PAK,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,9.90308231827342,15.4108192272681,9.44837196140222,7.23353640079705,7.20330788961789,8.85213854733055,15.7868957705098,8.43887070171317,5.80495643373493,5.39157599833979,6.38026940375804,10.2656510348898,5.67828681089983,6.00852369090437,4.91478424377641,4.5133720712052,3.38471255102604,3.66926400814884,6.88071683607587,13.6748464353825,13.3296151338775,18.0378179521708,16.7704884278397,22.2976770033374,10.4526874889456,6.39066643812555,11.7785365447102,13.6440164273479,14.6029600129116,14.9641434353258,12.0246384732077,13.3432451135781,10.4883136482572,9.4311468851125,8.85938186742747,7.70949946566334,4.69243634409825,6.91419002289871,7.53330574662431,6.2703442432067
Pakistan,PAK,Real effective exchange rate index (2010 = 100),PX.REX.REER,97.6440899311675,97.2308712967874,107.083927424121,121.457609379019,119.344717628049,115.642272798523,107.434563593901,100.724182686844,103.806418477034,102.431858978613,100,96.487167088514,97.38842111944,102.330608627922,103.789960838399,100.981159565011,98.0265120964427,98.829287824959,101.610406635401,98.064812434594,107.889786339192,109.802263214577,118.726923066454,116.944824644277,115.287812230246,118.470011122721,119.162735320866,119.98824868694,121.57941566991,123.863488556544,126.577441617424,133.715483520436,142.503182423804,146.339822983569,165.462404978582,200.428934674935,214.551767709219,210.089987155215,217.544867134526,237.499189540326,209.291823762692
Palau,PLW,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,..,68627025.0530693,77941795.7429502,69591550.0922513,63399705.28709,63212916.2997115,46120516.8452837,52965541.905495,53623550.5977487,45070600,43635570.5799729,61372208.7390737,74467735.1749203,78571906.7980272,88249346.7712049,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Broad money growth (annual %),FM.LBL.BMNY.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,21413216212.2758,21716977693.5413,21220330952.0338,19581790348.4473,19790093308.0624,18593745443.9423,17567976381.3967,16015490596.2968,12774602711.7656,11250000000,8389465665.54891,10759954658.1134,8393319653.01064,6042432242.30937,5321887483.59819,5174600451.96093,4709923348.88468,3956580004.37382,4183723830.00437,5518066336.20061,6078082774.45692,5870088278.17466,5291737352.38373,5077224012.24668,4724727839.33518,4264319033.38679,3730209906.69194,3279013777.51859,2365215483.3066,2140165733.06058,594210202.638423,817724531.197611,2139068994.83228,2087303126.14579,1622726876.98591,1691821055.9516,1761354018.05309,2812901975.58355,2840320321.48528,2579078439.44511
Panama,PAN,Broad money growth (annual %),FM.LBL.BMNY.ZG,..,..,..,..,..,..,..,..,..,..,..,..,14.5831781935795,16.0006025276446,22.2770345944854,8.56695970137625,8.04541704147777,3.52140497087299,-1.70735763421427,7.88980823285304,9.26650359985334,8.4646883164681,15.5239483639042,13.7366905920816,7.30907592566951,8.36683153278699,15.7560704178317,18.939701301813,25.565140071168,32.1807617532697,36.6501630237894,-2.06374549110047,-26.8871595330739,-3.46410684474124,5.54601118893441,5.17512972572276,7.31367772087704,2.11718115353371,12.5871727449411,18.9339859949691,25.1190881252127
Panama,PAN,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,8.08685517784932,8.84015646632117,11.0462893289738,9.96256399864712,17.6142376984046,10.1696317961576,8.3963322606621,9.25474964694308,12.9603509965832,10.4152865650362,8.27867939925823,5.95945314070245,6.94039579914407,7.17247315320455,7.34332984444778,7.47850341502904,7.44726767770178,5.9941142688795,6.58838204301862,13.8694952435358,23.4180729082867,29.7246569134302,14.079736834244,23.1731581888622,10.009311461432,9.73072078556182,19.506833229996,14.5847222336498,12.5307988752123
Panama,PAN,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Broad money growth (annual %),FM.LBL.BMNY.ZG,..,4.41741848432163,-3.78025553538921,-0.93464358909331,10.8736211811917,8.02684397854762,3.38278651230437,6.7015100716433,10.9422518215796,17.3353266940175,10.2460848087047,21.8772560183881,7.84316311174187,27.7649227626307,38.8795916406242,29.4900311609728,14.7868365467413,-4.4462326106811,7.26424057784162,6.24948714252916,5.0089643381294,9.16809454487686,2.46121383827541,7.69396061635052,30.73954104372,13.7463554924996,-1.28250664260052,17.7941110732386,12.5146566493249,17.6454272627926,4.25108023992266,5.34609331370259,4.40552405244182,1.54290819841543,13.2710904854284,9.63891339803748,15.0722104965202,14.4739923888753,2.36473271021298,0.287265929790688,-3.24710080285459
Papua New Guinea,PNG,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,2.81603782696758,2.89718960783245,3.95258402925805,4.25920122631607,4.1530076765569,3.26417609876175,2.82953497238499,2.01801147635516,1.48184504452162,1.53567236935515,1.63216382984681,1.7889701903949,1.440193981664,1.59863700887788,2.17771538974766,1.84067872698704,1.84394397006751,2.67713072059754,2.24085566608368,3.72413556170355,5.25731855038458,6.28691892351556,4.88034532374774,3.09385395442121,5.31415052156683,13.7806646104062,10.3797516370644,5.71796809495264,3.87057635322664,2.64942310729852,2.94910639660849,2.70854878672286,2.22324169175052,2.12477152797271,1.77023904356365,1.83116015703558,1.67571010059119,1.59732962609827,1.95842138912587,1.80110299582312
Papua New Guinea,PNG,Real effective exchange rate index (2010 = 100),PX.REX.REER,127.384393479667,124.768101466024,120.856487826246,122.33480282235,121.158400306631,127.935510733121,122.741683502159,126.968077865994,128.263574426438,109.069355219229,100,102.044664102602,94.8282659108957,84.2606968331612,88.867490582983,88.5841866169534,87.8858889141626,85.0754293055903,76.7696625828808,82.178850881152,87.8545069730985,80.0298216758662,88.2532235228576,100.504852837516,99.9867876477865,93.3869089804561,109.982528880856,115.666694396393,110.867491899052,111.0558029588,107.622241361749,119.835770135356,116.586798087861,117.614970723179,119.084631452633,125.988628224631,131.052735231853,130.071066706543,134.265970524359,136.546855833733,133.184530192541
Paraguay,PRY,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,8168193981.04337,8422660248.86681,7525521307.60806,6674856698.6144,7013515373.82884,7224286404.17216,6569370018.91391,5962308373.48502,6695094992.3059,6477315633.72037,4810388015.1675,5161440914.16683,4378924059.1878,4049052213.16994,3800660792.22649,4034555260.55747,3928543811.59687,3569099888.93408,3445410364.74459,3383603185.66815,3877799302.77303,4082712054.07017,4568931886.50954,4275202635.88588,4498441548.69816,4317935414.90726,3825371848.68897,3682060681.23936,3555529037.62833,3245231141.59249,2820695924.30553,2578674936.5175,2730437197.49993,2332666747.37255,2034991694.46442,2373190757.38811,2349938348.45623,2882499290.09403,3505232249.23247,2935440534.15965
Paraguay,PRY,Broad money growth (annual %),FM.LBL.BMNY.ZG,17.3734725030207,9.55913127882479,8.08237615399356,10.6616427518671,7.35048830619695,13.2025648001845,14.9995111102922,20.9371799328013,11.7583390234962,16.0945099908141,19.0167816484622,20.9873726858114,34.5844653446276,29.9290578135046,10.7094727235824,11.0721564714321,15.098231324587,10.9224022209882,1.46226743450925,39.5697272117949,2.84062998097686,12.8516905095254,7.62037998586606,5.21366907885692,9.8089377778209,0.528367407729823,24.2303532879875,27.9299809935629,37.1287708911513,49.75489893609,53.9072408837377,58.8560777365613,27.1101431328491,35.0033424344198,27.3741027226816,20.8016893137451,16.8087454859881,16.7415065756517,5.67669323992405,19.4501626579916,34.6376158975721
Paraguay,PRY,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,2.30639578373883,2.29775513071777,2.11928838065718,2.17254872542742,2.55470964225531,2.23750332147464,2.39044449513891,2.26926378084652,2.14896364796131,1.95755080620951,1.69349141526477,2.14914758545223,1.61022480167044,1.60047856856067,1.73053605060646,1.78904977836476,1.71691113721578,2.66820150922965,3.24598434715258,2.5643950013855,2.17859530876368,2.4947325313577,3.00146775267094,2.40531723024549,2.20334734568487,2.39358491423413,3.40682187260387,3.48321010274096,1.69146545662043,1.75741474470318,2.00931620309153,2.10125334821335,1.36650052956085,1.45906485084613,1.13596791106345,1.36906975148542,1.9098003282908,1.61323984234293,1.51791022020511,1.33089964760167
Paraguay,PRY,Real effective exchange rate index (2010 = 100),PX.REX.REER,108.862357104869,110.214221058983,113.515344268594,109.939181293494,110.831237415466,114.806246345509,117.518329830237,115.325755212105,110.273029440215,112.1914820452,100,99.1686425678682,108.220202531292,94.4653354642367,86.294555213763,76.9199405840746,82.0428372939175,79.6156957278288,85.186652026226,98.0513086859229,101.783829058296,105.053685648014,101.925115507473,111.714228865178,108.62204959176,104.663559399546,103.537991277067,98.2025336216336,97.3968882747311,100.421994235162,89.5496324694208,90.9804936837546,122.219055656484,114.284777170676,143.959565044659,143.913085069029,166.449930929886,169.174198918562,177.580022977301,206.405666259868,189.860535832865
Peru,PER,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,43841815374.9568,43978424793.1207,42022107868.9014,42008797207.6444,44583009038.6359,46236333278.9788,46730228867.7253,43067695338.6946,39333354294.9879,35053626420.3037,25809722457.8781,32344556573.9453,24672361481.5236,19180312590.7744,14246610911.7004,13411542058.1035,13384920735.5895,12738653103.5063,12253864809.3041,13163193141.4926,13557959331.9304,15665947738.3676,15995561744.758,13919448869.2258,14637874296.5442,12212531703.2955,9180853461.73454,8217932203.95856,8114949719.49653,7787437396.4625,7741200362.62241,9827821654.93651,11163791708.4678,9115000716.56834,7022774935.30392,8225638376.26525,8750008373.67908,13528185484.3819,14512824136.8403,11878013769.0736
Peru,PER,Broad money growth (annual %),FM.LBL.BMNY.ZG,..,8.31837591438002,5.43327443052405,9.33091398902329,2.75613711158984,13.3870674203525,6.26515057848418,16.4789848315359,15.0150228720275,11.7360187654868,21.0546552757542,4.57047933320316,22.7640711546424,29.403839604814,8.04516103950723,17.0952678011346,3.25992194167152,-2.13689889028637,4.32965353437533,0.563891323477896,-0.399441851801342,14.4902175465321,17.3271286102373,30.7820639804126,37.2447670222151,29.2640068835753,37.2170103202771,71.7970649690245,88.1788916992412,230.59502238985,6384.91591214941,1917.28170515126,620.951252281666,106.514896225381,53.9779955225038,156.546456269228,127.219328088454,103.345493852182,71.9563197026022,68.678476250196,83.4891413778225
Peru,PER,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,1.65428892214823,1.74045787617559,1.57308722567736,1.43536614489487,1.48547784393632,1.4475130168983,1.36085764958056,1.22685720590413,1.33991287921511,1.29326306712189,1.33339217227268,1.39608631681291,1.19562649163133,1.40645307886721,1.59141632079948,1.46859303170816,1.72559967563686,1.83741450365888,1.91171389618723,1.97791256195141,1.96309343871514,1.81416810835143,1.48618302777527,1.26891904471762,1.27755672373743,1.18374289768467,1.80426882475921,1.89370075467523,1.80902719246243,3.36133353259323,3.15945648013916,3.31510135591768,3.39247559481493,1.50588617001879,1.76801864441075,2.3922065295996,2.433018717724,2.66778638319058,2.90331759871275,1.57493327498875
Peru,PER,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,97269997355.1408,94886846983.1876,85266765138.6039,76887033981.3845,63653702798.7183,56128202571.0327,51837135858.8656,43765555012.408,41512914771.6142,42594292092.9043,32649390266.9526,34732820197.5202,27398357860.5058,25290435905.4287,28199454711.2674,29478127595.879,27773162995.6777,27887027553.4187,26133868080.3975,21688691064.8988,21453440632.4143,24678159998.3325,29475750599.8453,26389381737.3493,23466410347.9678,22672120556.652,20866346479.6851,19343351606.5733,17938233648.9811,21688224486.3751,18723619973.9832,15544705188.6103,13553964671,11323833681.4943,10288774012.9688,15098026908.5316,23960364800.3238,22519131362.5131,20770540130.8305,20198460872.6674
Philippines,PHL,Broad money growth (annual %),FM.LBL.BMNY.ZG,..,9.84392163909669,8.9991457447848,11.4231249478661,13.3262730338008,9.19582460552392,12.437500484563,29.329502551069,6.977796231859,5.30674976285661,10.8970827706007,8.63839150729624,10.0409030903463,9.60570645544364,23.453614135034,6.84220070988929,10.7233201286362,4.28727600967241,9.96845059499668,9.98569242748058,8.12076492690662,16.8821846993211,8.56631126777686,23.1076554163027,23.7315080636429,23.8741403905504,26.7347778496205,28.1457715382721,13.109483215386,17.7164974414271,22.3981120550909,30.24139029193,23.2606001275099,11.672523399173,1.68901448046398,12.454131232796,17.9476585790063,52.9900682897133,18.4873436313874,17.4209126085605,20.615167879784
Philippines,PHL,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,3.22443304940789,3.26343752290885,3.04289429470928,2.92519043347697,2.6949376659795,2.56167932195441,2.28114447578932,1.76007639169694,1.78911565715547,1.96623053597288,2.36716071873505,2.75141752766097,2.67801766610507,3.22862257332526,3.0281050226357,3.17032644221365,2.81315346534549,2.9657866348592,2.8403074389933,3.10019476112002,3.24276597646299,3.68747102971998,5.84064176578455,3.96077974909745,4.93901642433344,4.22564071944958,3.91142702152747,3.60845107978788,3.5625670235484,7.45258888856958,5.78193000624082,5.05812937448805,3.94804145529818,3.15837341635523,8.09086195850211,10.4267751314379,13.0858148100748,5.48203196538534,3.04527717964714,1.95988640190644
Philippines,PHL,Real effective exchange rate index (2010 = 100),PX.REX.REER,111.541663219328,105.386756734284,100.474651019607,103.382507918967,108.250082877714,111.462104599671,106.288269793878,107.578753226468,104.76321411745,100.216752353793,100,96.0147108172669,97.7642417305449,95.3267144487255,88.2170113652798,80.0354518934949,76.0173790888152,79.3987329802112,86.7429291836502,86.4337018202295,91.5907544209338,100.356445809863,95.4688344935584,114.411814252413,116.00462386151,108.755342836221,107.075235769535,98.7549467100089,100.312386955555,90.7643861233929,90.6317259828586,95.3571293874199,88.794515580338,87.0467811454747,94.3213355355528,120.399636379526,109.96614067941,111.206088938025,132.280946612852,127.455845561132,123.20346670108
Poland,POL,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,144803701124.266,144607899711.471,130922196796.339,121625045600.769,124161874440.354,118580771399.197,105102941664.179,111561038702.617,116009783437.801,103194706994.329,93412861075.1832,106875965907.207,104110834742.812,83026531356.7473,71426126753.5569,69240772062.4814,59865585513.8792,57082081384.9368,61013365170.9614,70525088714.2241,69760256027.5926,65478493018.9367,58245216064.7365,49712532749.6435,42156932975.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,Broad money growth (annual %),FM.LBL.BMNY.ZG,16.4243899104344,8.26404951360684,9.16474185064737,4.65390466030542,9.5661682772187,9.06207448787462,8.18416124988891,6.23944554661758,4.5279739715802,12.4864735187227,8.8052427696708,8.10530897738018,18.6256285343931,13.3888408828446,15.9643286094573,15.0432299943437,3.78793913645125,5.36949000194597,-1.99707456599409,14.6129553731936,11.5569243117687,19.5886267463975,25.1769370060184,29.0565165270319,31.2165282432749,35.619223096953,38.0774163705557,35.9925085601138,55.6730590897289,37.8998143194013,164.871294962762,509.48727900313,63.2876232083384,34.0545523561629,26.7016306339318,22.092665604116,17.6762857424896,14.2475846772678,39.4767197986577,25.5645532951478,12.9881722829726
Poland,POL,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,3.17521989725436,3.42258986476398,3.09380423654114,2.80733452971334,3.22860636778408,3.3420458583613,2.91579999157652,2.59816132658764,3.04487282139005,2.78039580358809,2.90280315322775,4.4470849193292,3.08720707817478,3.29273804594222,3.10171009956831,2.76037052688503,2.70856602886283,2.79374593364871,3.18546824111204,2.53166814810628,2.50032407029835,2.30537076505038,2.6701368741792,2.88672600996461,2.94658649923472,5.75698968999169,7.35468068733044,7.23289866750041,6.70384237314828,4.40292063099352,20.4841768491294,12.5079414983179,16.2345286825018,35.7689523404704,28.9664625521726,..,..,..,..,..
Poland,POL,Real effective exchange rate index (2010 = 100),PX.REX.REER,92.811388465519,92.1816596842189,93.3685876750864,91.8336598058632,88.8578498423128,92.6137993292572,96.8590523544935,96.2586868516994,95.6806296257553,98.4261800583124,100,94.8581642578565,111.828419849872,102.518072482003,99.127263558417,97.213476962693,87.4844163337493,88.4228133254275,98.8307587605303,103.14945169395,91.6611488972336,83.3143861911168,86.0639149828202,80.8919853605936,78.5564061828606,72.3777821274892,66.9540659747237,65.6057748617763,61.5374362339298,57.9746694816347,..,..,..,..,..,..,..,..,..,..,..
Portugal,PRT,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,..,48938236423.3779,46416426032.3606,43042740020.9693,38468969609.2711,37519269558.8104,35425578154.786,34041523045.2814,35854222520.3153,43399344323.5792,50254723112.8443,48828893167.6361,55381403739.6808,54915809067.1631,52881295827.4528,52986529543.3146,53293091211.1481,50877903694.7794,56439076321.4312,59827122679.484,58729171076.6098,57838322639.393,53784763883.4486,47878824430.4832,42356269101.3639,40666121082.8202,38358339900.3211,34203757040.4969,37466006182.4299,36309673041.8445,36383365611.1879,32884634241.1812,32242996940.0866,26476406572.6561,20585907191.6651,17456672307.8519,17811599086.0122,22374103485.7871,27653446737.9618,27301353580.3788,26349425608.9066
Portugal,PRT,Broad money growth (annual %),FM.LBL.BMNY.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,PRT,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,PRT,Real effective exchange rate index (2010 = 100),PX.REX.REER,97.1002567371857,96.2745470070648,97.8042603471898,96.8095370615642,96.7229223752917,95.4230829800425,98.4669954268626,99.2753964607276,99.278161628214,100.808221586788,100,103.035811668184,103.95642186858,103.936130318916,102.99429424756,102.420397922122,103.222358478783,102.200525579893,97.7881496368156,95.3846283895235,93.1320121888405,95.4231672977803,95.9331805772132,95.5429103451497,97.195451377709,96.4146675298404,93.5362987427959,94.5555948609651,97.1548336698524,89.1972276807458,83.2808009924299,78.0803552579964,74.4970278772032,73.2787058490881,74.1054890545473,74.4367349505018,73.6652884749372,72.7715132670493,79.0614911828467,80.2601099902941,76.4873120571177
