Date,MYR,sin_DoY,Ave Monthly USD FX Rate,Inflation (CPI) %,Deposit Interest Rate %,Lending Interest Rate %,Imports (USD),Exports(USD),NY.GDP.MKTP.CD,Real Interest Rate(%),Foreign Exchange Reserves(%),REED 12mth std dev,Trade Openness,Capital Formations(USD),Gov Consumption Expendature (%GDP),GDP % Growth,MYR_30_ave,MYR_60_ave,MYR_90_ave,MoY_is_1,MoY_is_2,MoY_is_3,MoY_is_4,MoY_is_5,MoY_is_6,MoY_is_7,MoY_is_8,MoY_is_9,MoY_is_10,MoY_is_11,MoY_is_12,MYR_classifier
1999-10-26,3.8,-0.9141279881853336,3.8,79.2632693430326,3.33,7.91,6031417117.10526,7517445099.47368,79148421052.6316,-71.35326934303261,36.69561516670877,1.1301381504260364,0.1711829754325649,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.799998333333333,3.7999988888888887,0,0,0,0,0,0,0,0,0,1,0,0,Small Appreciation
1999-10-27,3.8,-0.9070138128026362,3.8,79.2632693430326,3.33,7.91,6031417117.10526,7517445099.47368,79148421052.6316,-71.35326934303261,36.69561516670877,1.1301381504260364,0.1711829754325649,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.799998333333333,3.799998888888889,0,0,0,0,0,0,0,0,0,1,0,0,Small Appreciation
1999-10-28,3.8,-0.8996308696522434,3.8,79.2632693430326,3.33,7.91,6031417117.10526,7517445099.47368,79148421052.6316,-71.35326934303261,36.69561516670877,1.1301381504260364,0.1711829754325649,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.799998333333333,3.799998888888889,0,0,0,0,0,0,0,0,0,1,0,0,Small Appreciation
1999-10-29,3.8,-0.8919813464595487,3.8,79.2632693430326,3.33,7.91,6031417117.10526,7517445099.47368,79148421052.6316,-71.35326934303261,36.69561516670877,1.1301381504260364,0.1711829754325649,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.799998333333333,3.7999988888888887,0,0,0,0,0,0,0,0,0,1,0,0,Small Appreciation
1999-11-01,3.8,-0.8674563547295971,3.8,79.4634291141009,3.33,7.86,5894855153.68421,7389457237.10526,79148421052.6316,-71.6034291141009,36.46187708635341,1.215142459026801,0.1678405230845445,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.799998333333333,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
1999-11-02,3.8,-0.858763958275803,3.8,79.4634291141009,3.33,7.86,5894855153.68421,7389457237.10526,79148421052.6316,-71.6034291141009,36.46187708635341,1.215142459026801,0.1678405230845445,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.799998333333333,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
1999-11-03,3.8,-0.8498170915275277,3.8,79.4634291141009,3.33,7.86,5894855153.68421,7389457237.10526,79148421052.6316,-71.6034291141009,36.46187708635341,1.215142459026801,0.1678405230845445,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.799998888888889,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
1999-11-04,3.8,-0.8406184056344783,3.8,79.4634291141009,3.33,7.86,5894855153.68421,7389457237.10526,79148421052.6316,-71.6034291141009,36.46187708635341,1.215142459026801,0.1678405230845445,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.799998888888889,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
1999-11-05,3.8,-0.8311706263658079,3.8,79.4634291141009,3.33,7.86,5894855153.68421,7389457237.10526,79148421052.6316,-71.6034291141009,36.46187708635341,1.215142459026801,0.1678405230845445,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
1999-11-08,3.8,-0.801361088174677,3.8,79.4634291141009,3.33,7.86,5894855153.68421,7389457237.10526,79148421052.6316,-71.6034291141009,36.46187708635341,1.215142459026801,0.1678405230845445,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
1999-11-09,3.8,-0.7909456567567774,3.8,79.4634291141009,3.33,7.86,5894855153.68421,7389457237.10526,79148421052.6316,-71.6034291141009,36.46187708635341,1.215142459026801,0.1678405230845445,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
1999-11-10,3.8,-0.780295851070776,3.8,79.4634291141009,3.33,7.86,5894855153.68421,7389457237.10526,79148421052.6316,-71.6034291141009,36.46187708635341,1.215142459026801,0.1678405230845445,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.799998888888889,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
1999-11-12,3.8,-0.7583058084785625,3.8,79.4634291141009,3.33,7.86,5894855153.68421,7389457237.10526,79148421052.6316,-71.6034291141009,36.46187708635341,1.215142459026801,0.1678405230845445,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.799998888888889,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
1999-11-15,3.8,-0.7236440382959124,3.8,79.4634291141009,3.33,7.86,5894855153.68421,7389457237.10526,79148421052.6316,-71.6034291141009,36.46187708635341,1.215142459026801,0.1678405230845445,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
1999-11-16,3.8,-0.711656622281775,3.8,79.4634291141009,3.33,7.86,5894855153.68421,7389457237.10526,79148421052.6316,-71.6034291141009,36.46187708635341,1.215142459026801,0.1678405230845445,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
1999-11-17,3.8,-0.6994583270516471,3.8,79.4634291141009,3.33,7.86,5894855153.68421,7389457237.10526,79148421052.6316,-71.6034291141009,36.46187708635341,1.215142459026801,0.1678405230845445,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
1999-11-18,3.8,-0.6870527672236675,3.8,79.4634291141009,3.33,7.86,5894855153.68421,7389457237.10526,79148421052.6316,-71.6034291141009,36.46187708635341,1.215142459026801,0.1678405230845445,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.799998888888889,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
1999-11-19,3.8,-0.6744436188329457,3.8,79.4634291141009,3.33,7.86,5894855153.68421,7389457237.10526,79148421052.6316,-71.6034291141009,36.46187708635341,1.215142459026801,0.1678405230845445,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.799998888888889,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
1999-11-22,3.8,-0.6354323008901775,3.8,79.4634291141009,3.33,7.86,5894855153.68421,7389457237.10526,79148421052.6316,-71.6034291141009,36.46187708635341,1.215142459026801,0.1678405230845445,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
1999-11-23,3.8,-0.622046748440868,3.8,79.4634291141009,3.33,7.86,5894855153.68421,7389457237.10526,79148421052.6316,-71.6034291141009,36.46187708635341,1.215142459026801,0.1678405230845445,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
1999-11-24,3.8,-0.6084768701151264,3.8,79.4634291141009,3.33,7.86,5894855153.68421,7389457237.10526,79148421052.6316,-71.6034291141009,36.46187708635341,1.215142459026801,0.1678405230845445,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
1999-11-26,3.8,-0.5808002734538013,3.8,79.4634291141009,3.33,7.86,5894855153.68421,7389457237.10526,79148421052.6316,-71.6034291141009,36.46187708635341,1.215142459026801,0.1678405230845445,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.799998888888889,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
1999-11-29,3.8,-0.5380051715382992,3.8,79.4634291141009,3.33,7.86,5894855153.68421,7389457237.10526,79148421052.6316,-71.6034291141009,36.46187708635341,1.215142459026801,0.1678405230845445,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
1999-11-30,3.8,-0.5234156073655503,3.8,79.4634291141009,3.33,7.86,5894855153.68421,7389457237.10526,79148421052.6316,-71.6034291141009,36.46187708635341,1.215142459026801,0.1678405230845445,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
1999-12-01,3.8,-0.5086709438521042,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-02,3.8,-0.4937755501599773,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-03,3.8,-0.4787338401157883,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.799998888888889,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-06,3.8,-0.4327755925504317,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-07,3.8,-0.4171936026123169,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-08,3.8,-0.4014879892059737,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-09,3.8,-0.3856634062436074,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-10,3.8,-0.3697245428906732,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.799998888888889,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-13,3.8,-0.3212696616923651,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-14,3.8,-0.3049212246562894,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-15,3.8,-0.2884824328806098,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-16,3.8,-0.2719581575341052,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.7999988888888887,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-17,3.8,-0.2553532951161881,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.8,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-20,3.8,-0.2051044998686192,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.8,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-21,3.8,-0.1882267098432439,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.8,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-22,3.8,-0.1712931441814778,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.8,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-23,3.8,-0.154308820664281,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.8,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-24,3.8,-0.1372787721132651,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.8,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-27,3.8,-0.0859647987374467,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.8,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-28,3.8,-0.0688024268023206,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.8,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-29,3.8,-0.0516196672232541,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.8,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-30,3.8,-0.0344216116227458,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.8,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
1999-12-31,3.8,-0.0172133561558352,3.8,80.2640681983739,3.33,7.75,6613849578.94737,8956098731.31579,79148421052.6316,-72.5140681983739,37.486534292668,1.1929888629197711,0.1967183691498982,17326578947.3684,10.9866872365044,9.673221561474945,3.8,3.8,3.8,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2000-01-03,3.8,0.0343276005132434,3.8,80.2844044578047,3.31,7.81,20823323043.0,25431356829.0,93789736842.1053,-72.4744044578047,33.34479981818232,1.2198798632529546,0.4931742153181386,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-04,3.8,0.0514787547703465,3.8,80.2844044578047,3.31,7.81,20823323043.0,25431356829.0,93789736842.1053,-72.4744044578047,33.34479981818232,1.2198798632529546,0.4931742153181386,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-05,3.8,0.068614738002134,3.8,80.2844044578047,3.31,7.81,20823323043.0,25431356829.0,93789736842.1053,-72.4744044578047,33.34479981818232,1.2198798632529546,0.4931742153181386,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-06,3.8,0.0857305001556943,3.8,80.2844044578047,3.31,7.81,20823323043.0,25431356829.0,93789736842.1053,-72.4744044578047,33.34479981818232,1.2198798632529546,0.4931742153181386,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-07,3.8,0.1028209971373604,3.8,80.2844044578047,3.31,7.81,20823323043.0,25431356829.0,93789736842.1053,-72.4744044578047,33.34479981818232,1.2198798632529546,0.4931742153181386,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-10,3.8,0.1538905767040617,3.8,80.2844044578047,3.31,7.81,20823323043.0,25431356829.0,93789736842.1053,-72.4744044578047,33.34479981818232,1.2198798632529546,0.4931742153181386,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-11,3.8,0.1708297432253441,3.8,80.2844044578047,3.31,7.81,20823323043.0,25431356829.0,93789736842.1053,-72.4744044578047,33.34479981818232,1.2198798632529546,0.4931742153181386,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-12,3.8,0.1877185654371987,3.8,80.2844044578047,3.31,7.81,20823323043.0,25431356829.0,93789736842.1053,-72.4744044578047,33.34479981818232,1.2198798632529546,0.4931742153181386,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-13,3.8,0.2045520661262008,3.8,80.2844044578047,3.31,7.81,20823323043.0,25431356829.0,93789736842.1053,-72.4744044578047,33.34479981818232,1.2198798632529546,0.4931742153181386,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-14,3.8,0.2213252843824325,3.8,80.2844044578047,3.31,7.81,20823323043.0,25431356829.0,93789736842.1053,-72.4744044578047,33.34479981818232,1.2198798632529546,0.4931742153181386,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-18,3.8,0.287716767226167,3.8,80.2844044578047,3.31,7.81,20823323043.0,25431356829.0,93789736842.1053,-72.4744044578047,33.34479981818232,1.2198798632529546,0.4931742153181386,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-19,3.8,0.3041148323275178,3.8,80.2844044578047,3.31,7.81,20823323043.0,25431356829.0,93789736842.1053,-72.4744044578047,33.34479981818232,1.2198798632529546,0.4931742153181386,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-20,3.8,0.3204232733919111,3.8,80.2844044578047,3.31,7.81,20823323043.0,25431356829.0,93789736842.1053,-72.4744044578047,33.34479981818232,1.2198798632529546,0.4931742153181386,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-21,3.8,0.3366372842469102,3.8,80.2844044578047,3.31,7.81,20823323043.0,25431356829.0,93789736842.1053,-72.4744044578047,33.34479981818232,1.2198798632529546,0.4931742153181386,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-24,3.8,0.3846650997070012,3.8,80.2844044578047,3.31,7.81,20823323043.0,25431356829.0,93789736842.1053,-72.4744044578047,33.34479981818232,1.2198798632529546,0.4931742153181386,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-25,3.8,0.4004539056512664,3.8,80.2844044578047,3.31,7.81,20823323043.0,25431356829.0,93789736842.1053,-72.4744044578047,33.34479981818232,1.2198798632529546,0.4931742153181386,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-26,3.8,0.4161246959914744,3.8,80.2844044578047,3.31,7.81,20823323043.0,25431356829.0,93789736842.1053,-72.4744044578047,33.34479981818232,1.2198798632529546,0.4931742153181386,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-27,3.8,0.4316728524737838,3.8,80.2844044578047,3.31,7.81,20823323043.0,25431356829.0,93789736842.1053,-72.4744044578047,33.34479981818232,1.2198798632529546,0.4931742153181386,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-28,3.8,0.4470937929851138,3.8,80.2844044578047,3.31,7.81,20823323043.0,25431356829.0,93789736842.1053,-72.4744044578047,33.34479981818232,1.2198798632529546,0.4931742153181386,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-01-31,3.8,0.4925480679538643,3.8,80.2844044578047,3.31,7.81,20823323043.0,25431356829.0,93789736842.1053,-72.4744044578047,33.34479981818232,1.2198798632529546,0.4931742153181386,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,1,0,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-01,3.8,0.5074150932938455,3.8,80.3649304402097,3.29,7.79,22067338380.0,27283174258.0,93789736842.1053,-72.5749304402097,34.46112665228211,1.2251752456585965,0.5261824406340048,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-02,3.8,0.5221325810768248,3.8,80.3649304402097,3.29,7.79,22067338380.0,27283174258.0,93789736842.1053,-72.5749304402097,34.46112665228211,1.2251752456585965,0.5261824406340048,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-03,3.8,0.5366961939916004,3.8,80.3649304402097,3.29,7.79,22067338380.0,27283174258.0,93789736842.1053,-72.5749304402097,34.46112665228211,1.2251752456585965,0.5261824406340048,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,0,1,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2000-02-04,3.8,0.5511016400746002,3.8,80.3649304402097,3.29,7.79,22067338380.0,27283174258.0,93789736842.1053,-72.5749304402097,34.46112665228211,1.2251752456585965,0.5261824406340048,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-07,3.8,0.593326764377232,3.8,80.3649304402097,3.29,7.79,22067338380.0,27283174258.0,93789736842.1053,-72.5749304402097,34.46112665228211,1.2251752456585965,0.5261824406340048,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-08,3.8,0.6070575744291002,3.8,80.3649304402097,3.29,7.79,22067338380.0,27283174258.0,93789736842.1053,-72.5749304402097,34.46112665228211,1.2251752456585965,0.5261824406340048,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-09,3.8,0.6206094818274227,3.8,80.3649304402097,3.29,7.79,22067338380.0,27283174258.0,93789736842.1053,-72.5749304402097,34.46112665228211,1.2251752456585965,0.5261824406340048,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-10,3.8,0.6339784927628866,3.8,80.3649304402097,3.29,7.79,22067338380.0,27283174258.0,93789736842.1053,-72.5749304402097,34.46112665228211,1.2251752456585965,0.5261824406340048,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-11,3.8,0.647160667326606,3.8,80.3649304402097,3.29,7.79,22067338380.0,27283174258.0,93789736842.1053,-72.5749304402097,34.46112665228211,1.2251752456585965,0.5261824406340048,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-14,3.8,0.6855476064742154,3.8,80.3649304402097,3.29,7.79,22067338380.0,27283174258.0,93789736842.1053,-72.5749304402097,34.46112665228211,1.2251752456585965,0.5261824406340048,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-15,3.8,0.6979441547663435,3.8,80.3649304402097,3.29,7.79,22067338380.0,27283174258.0,93789736842.1053,-72.5749304402097,34.46112665228211,1.2251752456585965,0.5261824406340048,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-16,3.8,0.7101350157125358,3.8,80.3649304402097,3.29,7.79,22067338380.0,27283174258.0,93789736842.1053,-72.5749304402097,34.46112665228211,1.2251752456585965,0.5261824406340048,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-17,3.8,0.7221165966101162,3.8,80.3649304402097,3.29,7.79,22067338380.0,27283174258.0,93789736842.1053,-72.5749304402097,34.46112665228211,1.2251752456585965,0.5261824406340048,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
2000-02-18,3.8,0.733885366432199,3.8,80.3649304402097,3.29,7.79,22067338380.0,27283174258.0,93789736842.1053,-72.5749304402097,34.46112665228211,1.2251752456585965,0.5261824406340048,23721315789.4737,10.1652352266127,18.498557008152574,3.8,3.8,3.8,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
