Date,KRW,sin_DoY,Ave Monthly USD FX Rate,Inflation (CPI) %,Lending Interest Rate %,Deposit Interest Rate %,Exports(USD),Imports (USD),NY.GDP.MKTP.CD,Real Interest Rate(%),Foreign Exchange Reserves(%),Trade Openness,Portfolio Investments(USD),Umemployment rate(%),Current Account(%GDP),FDI(%GDP),Capital Formations(USD),Gov Consumption Expendature (%GDP),GDP % Growth,KRW_30_ave,KRW_60_ave,KRW_90_ave,MoY_is_1,MoY_is_2,MoY_is_3,MoY_is_4,MoY_is_5,MoY_is_6,MoY_is_7,MoY_is_8,MoY_is_9,MoY_is_10,MoY_is_11,MoY_is_12,KRW_classifier
2008-08-27,1084.0,-0.8199717629247767,1041.54,95.6296591205502,7.31,5.98,36806388008.1418,40636612515.6019,1047339010225.25,-88.3196591205502,23.173022071220547,0.0739426296238962,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1030.39,1029.19,1027.6366666666663,0,0,0,0,0,0,0,1,0,0,0,0,High Crash Confidence
2008-08-28,1081.3,-0.8296770135526185,1041.54,95.6296591205502,7.31,5.98,36806388008.1418,40636612515.6019,1047339010225.25,-88.3196591205502,23.173022071220547,0.0739426296238962,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1032.7333333333331,1030.2283333333332,1028.5755555555556,0,0,0,0,0,0,0,1,0,0,0,0,High Crash Confidence
2008-08-29,1089.0,-0.8391377545563938,1041.54,95.6296591205502,7.31,5.98,36806388008.1418,40636612515.6019,1047339010225.25,-88.3196591205502,23.173022071220547,0.0739426296238962,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1035.2666666666669,1031.3283333333334,1029.6677777777777,0,0,0,0,0,0,0,1,0,0,0,0,High Crash Confidence
2008-09-02,1134.45,-0.8744809578310394,1130.4,95.7164234428413,7.44,6.22,37634910573.248405,39746271660.2972,1047339010225.25,-88.2764234428413,22.83652166728333,0.0738836054783286,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1039.1816666666666,1033.0608333333334,1031.21,0,0,0,0,0,0,0,0,1,0,0,0,High Crash Confidence
2008-09-03,1147.9,-0.8826787983255475,1130.4,95.7164234428413,7.44,6.22,37634910573.248405,39746271660.2972,1047339010225.25,-88.2764234428413,22.83652166728333,0.0738836054783286,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1043.645,1034.9925,1032.92,0,0,0,0,0,0,0,0,1,0,0,0,High Crash Confidence
2008-09-04,1130.3,-0.8906165093267404,1130.4,95.7164234428413,7.44,6.22,37634910573.248405,39746271660.2972,1047339010225.25,-88.2764234428413,22.83652166728333,0.0738836054783286,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1047.6883333333333,1036.7058333333332,1034.408888888889,0,0,0,0,0,0,0,0,1,0,0,0,High Crash Confidence
2008-09-05,1117.8,-0.8982917515547529,1130.4,95.7164234428413,7.44,6.22,37634910573.248405,39746271660.2972,1047339010225.25,-88.2764234428413,22.83652166728333,0.0738836054783286,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1051.388333333333,1038.1641666666667,1035.7005555555554,0,0,0,0,0,0,0,0,1,0,0,0,High Crash Confidence
2008-09-08,1081.2,-0.9197204370389468,1130.4,95.7164234428413,7.44,6.22,37634910573.248405,39746271660.2972,1047339010225.25,-88.2764234428413,22.83652166728333,0.0738836054783286,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1053.861666666667,1038.9625,1036.5472222222222,0,0,0,0,0,0,0,0,1,0,0,0,High Crash Confidence
2008-09-09,1099.5,-0.9263239682514952,1130.4,95.7164234428413,7.44,6.22,37634910573.248405,39746271660.2972,1047339010225.25,-88.2764234428413,22.83652166728333,0.0738836054783286,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1056.9783333333332,1039.8875,1037.6083333333331,0,0,0,0,0,0,0,0,1,0,0,0,High Crash Confidence
2008-09-10,1091.3,-0.9326545075388224,1130.4,95.7164234428413,7.44,6.22,37634910573.248405,39746271660.2972,1047339010225.25,-88.2764234428413,22.83652166728333,0.0738836054783286,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1059.8216666666667,1040.7675000000002,1038.5227777777775,0,0,0,0,0,0,0,0,1,0,0,0,High Crash Confidence
2008-09-11,1110.0,-0.9387101892619444,1130.4,95.7164234428413,7.44,6.22,37634910573.248405,39746271660.2972,1047339010225.25,-88.2764234428413,22.83652166728333,0.0738836054783286,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1063.0783333333334,1042.2375,1039.6583333333333,0,0,0,0,0,0,0,0,1,0,0,0,High Crash Confidence
2008-09-12,1106.5,-0.9444892287836611,1130.4,95.7164234428413,7.44,6.22,37634910573.248405,39746271660.2972,1047339010225.25,-88.2764234428413,22.83652166728333,0.0738836054783286,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1066.245,1043.525,1040.675,0,0,0,0,0,0,0,0,1,0,0,0,High Crash Confidence
2008-09-15,1117.85,-0.9601498736716017,1130.4,95.7164234428413,7.44,6.22,37634910573.248405,39746271660.2972,1047339010225.25,-88.2764234428413,22.83652166728333,0.0738836054783286,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1069.6483333333333,1045.0225,1041.6511111111113,0,0,0,0,0,0,0,0,1,0,0,0,High Crash Confidence
2008-09-16,1159.75,-0.9648061359537644,1130.4,95.7164234428413,7.44,6.22,37634910573.248405,39746271660.2972,1047339010225.25,-88.2764234428413,22.83652166728333,0.0738836054783286,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1074.415,1047.16,1042.976111111111,0,0,0,0,0,0,0,0,1,0,0,0,High Crash Confidence
2008-09-17,1115.5,-0.9691780654392534,1130.4,95.7164234428413,7.44,6.22,37634910573.248405,39746271660.2972,1047339010225.25,-88.2764234428413,22.83652166728333,0.0738836054783286,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1077.6983333333333,1048.4716666666668,1043.7705555555556,0,0,0,0,0,0,0,0,1,0,0,0,High Crash Confidence
2008-09-18,1152.4,-0.9732643737003824,1130.4,95.7164234428413,7.44,6.22,37634910573.248405,39746271660.2972,1047339010225.25,-88.2764234428413,22.83652166728333,0.0738836054783286,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1082.2616666666663,1050.47,1044.986111111111,0,0,0,0,0,0,0,0,1,0,0,0,High Crash Confidence
2008-09-19,1139.5,-0.9770638564833508,1130.4,95.7164234428413,7.44,6.22,37634910573.248405,39746271660.2972,1047339010225.25,-88.2764234428413,22.83652166728333,0.0738836054783286,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1086.378333333333,1052.2233333333334,1046.013888888889,0,0,0,0,0,0,0,0,1,0,0,0,High Crash Confidence
2008-09-22,1127.3,-0.9867305793119814,1130.4,95.7164234428413,7.44,6.22,37634910573.248405,39746271660.2972,1047339010225.25,-88.2764234428413,22.83652166728333,0.0738836054783286,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1089.6883333333333,1053.6566666666663,1046.9061111111112,0,0,0,0,0,0,0,0,1,0,0,0,High Crash Confidence
2008-09-23,1146.5,-0.9893724130196828,1130.4,95.7164234428413,7.44,6.22,37634910573.248405,39746271660.2972,1047339010225.25,-88.2764234428413,22.83652166728333,0.0738836054783286,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1093.5716666666667,1055.4025,1048.0561111111112,0,0,0,0,0,0,0,0,1,0,0,0,High Crash Confidence
2008-09-24,1153.5,-0.9917226741361014,1130.4,95.7164234428413,7.44,6.22,37634910573.248405,39746271660.2972,1047339010225.25,-88.2764234428413,22.83652166728333,0.0738836054783286,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1097.5483333333332,1057.180833333333,1049.3505555555555,0,0,0,0,0,0,0,0,1,0,0,0,High Crash Confidence
2008-09-25,1148.8,-0.9937806700284983,1130.4,95.7164234428413,7.44,6.22,37634910573.248405,39746271660.2972,1047339010225.25,-88.2764234428413,22.83652166728333,0.0738836054783286,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1101.1916666666666,1058.819166666667,1050.5483333333334,0,0,0,0,0,0,0,0,1,0,0,0,High Crash Confidence
2008-09-26,1160.1,-0.9955457941960382,1130.4,95.7164234428413,7.44,6.22,37634910573.248405,39746271660.2972,1047339010225.25,-88.2764234428413,22.83652166728333,0.0738836054783286,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1105.2116666666666,1060.8791666666666,1051.805,0,0,0,0,0,0,0,0,1,0,0,0,High Crash Confidence
2008-09-29,1185.75,-0.9990791668951152,1130.4,95.7164234428413,7.44,6.22,37634910573.248405,39746271660.2972,1047339010225.25,-88.2764234428413,22.83652166728333,0.0738836054783286,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1110.0933333333337,1063.2333333333331,1053.4355555555558,0,0,0,0,0,0,0,0,1,0,0,0,High Crash Confidence
2008-09-30,1206.3,-0.9996684675143132,1130.4,95.7164234428413,7.44,6.22,37634910573.248405,39746271660.2972,1047339010225.25,-88.2764234428413,22.83652166728333,0.0738836054783286,108080100000.0,3.06666666666667,-0.4428079117383945,0.2984134047797784,324631887196.795,14.0485688776759,-10.683401960850624,1115.5433333333335,1065.93,1055.2388888888888,0,0,0,0,0,0,0,0,1,0,0,0,High Crash Confidence
2008-10-01,1194.85,-0.99996316124771,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1120.3283333333334,1068.74,1056.8983333333333,0,0,0,0,0,0,0,0,0,1,0,0,High Crash Confidence
2008-10-02,1222.9,-0.99996316124771,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1126.1816666666666,1072.4550000000002,1058.9194444444445,0,0,0,0,0,0,0,0,0,1,0,0,Medium Crash Confidence
2008-10-03,1220.9,-0.999668467514313,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1131.7583333333334,1076.1666666666667,1061.0016666666668,0,0,0,0,0,0,0,0,0,1,0,0,High Crash Confidence
2008-10-06,1267.4,-0.9970175264485268,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1138.595,1080.618333333333,1063.6394444444445,0,0,0,0,0,0,0,0,0,1,0,0,High Crash Confidence
2008-10-07,1328.4,-0.9955457941960382,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1146.9483333333335,1086.0283333333332,1066.9716666666668,0,0,0,0,0,0,0,0,0,1,0,0,Medium Crash Confidence
2008-10-08,1415.25,-0.9937806700284983,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1157.8733333333334,1092.8441666666668,1071.3377777777778,0,0,0,0,0,0,0,0,0,1,0,0,Low Crash Confidence
2008-10-09,1381.4,-0.9917226741361016,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1167.7866666666666,1099.0883333333334,1075.388888888889,0,0,0,0,0,0,0,0,0,1,0,0,Low Crash Confidence
2008-10-10,1306.4,-0.9893724130196828,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1175.29,1104.0116666666663,1078.582222222222,0,0,0,0,0,0,0,0,0,1,0,0,High Crash Confidence
2008-10-14,1207.25,-0.9770638564833508,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1179.2316666666666,1107.2491666666667,1080.6294444444443,0,0,0,0,0,0,0,0,0,1,0,0,High Crash Confidence
2008-10-15,1237.5,-0.9732643737003828,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1182.6666666666667,1110.924166666667,1082.9294444444445,0,0,0,0,0,0,0,0,0,1,0,0,High Crash Confidence
2008-10-16,1369.5,-0.9691780654392538,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1190.0533333333333,1116.8491666666666,1086.6794444444445,0,0,0,0,0,0,0,0,0,1,0,0,Medium Crash Confidence
2008-10-17,1333.3,-0.9648061359537649,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1196.82,1122.2541666666666,1090.0772222222222,0,0,0,0,0,0,0,0,0,1,0,0,High Crash Confidence
2008-10-20,1315.0,-0.9499899229945012,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1203.3933333333334,1127.3908333333334,1093.2405555555556,0,0,0,0,0,0,0,0,0,1,0,0,High Crash Confidence
2008-10-21,1320.1,-0.9444892287836614,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1211.3566666666666,1132.6091666666666,1096.427222222222,0,0,0,0,0,0,0,0,0,1,0,0,High Crash Confidence
2008-10-22,1418.5,-0.938710189261944,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1221.99,1139.4841666666666,1100.5883333333334,0,0,0,0,0,0,0,0,0,1,0,0,Medium Crash Confidence
2008-10-23,1408.7,-0.9326545075388224,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1232.57,1146.1958333333334,1104.7016666666666,0,0,0,0,0,0,0,0,0,1,0,0,Medium Crash Confidence
2008-10-24,1430.8,-0.9263239682514948,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1243.263333333333,1153.1708333333331,1109.2461111111113,0,0,0,0,0,0,0,0,0,1,0,0,Low Crash Confidence
2008-10-27,1441.7,-0.9057022630804716,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1254.4366666666667,1160.3408333333332,1113.828888888889,0,0,0,0,0,0,0,0,0,1,0,0,Small deppreciation
2008-10-28,1467.7,-0.898291751554753,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1266.0983333333336,1167.8733333333332,1118.7144444444446,0,0,0,0,0,0,0,0,0,1,0,0,Small Appreciation
2008-10-29,1426.9,-0.8906165093267406,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1275.0033333333336,1174.7091666666668,1123.107777777778,0,0,0,0,0,0,0,0,0,1,0,0,Small deppreciation
2008-10-30,1250.18,-0.8826787983255476,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1279.4926666666668,1178.5955,1125.4786666666666,0,0,0,0,0,0,0,0,0,1,0,0,High Crash Confidence
2008-10-31,1277.5,-0.8744809578310401,1326.92,95.6296591205502,7.79,6.54,37109182248.3646,36096865654.674,1047339010225.25,-87.8396591205502,20.221026614338765,0.0698971843770951,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1283.6626666666668,1182.9621666666667,1128.2008888888888,0,0,0,0,0,0,0,0,0,1,0,0,Medium Crash Confidence
2008-11-03,1262.0,-0.848351197812304,1390.09,95.3715627187985,7.53,6.15,29064038812.0194,29076161584.142,1047339010225.25,-87.8415627187985,19.07553314155961,0.055512302920577,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1287.746,1187.0621666666666,1130.7308888888888,0,0,0,0,0,0,0,0,0,0,1,0,Medium Crash Confidence
2008-11-04,1287.9,-0.8391377545563939,1390.09,95.3715627187985,7.53,6.15,29064038812.0194,29076161584.142,1047339010225.25,-87.8415627187985,19.07553314155961,0.055512302920577,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1293.099333333333,1191.393833333333,1133.4708888888888,0,0,0,0,0,0,0,0,0,0,1,0,Low Crash Confidence
2008-11-05,1266.3,-0.8296770135526191,1390.09,95.3715627187985,7.53,6.15,29064038812.0194,29076161584.142,1047339010225.25,-87.8415627187985,19.07553314155961,0.055512302920577,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1297.092666666667,1195.3321666666666,1135.965888888889,0,0,0,0,0,0,0,0,0,0,1,0,Low Crash Confidence
2008-11-06,1330.8,-0.8199717629247775,1390.09,95.3715627187985,7.53,6.15,29064038812.0194,29076161584.142,1047339010225.25,-87.8415627187985,19.07553314155961,0.055512302920577,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1303.0026666666668,1200.2755,1139.1214444444445,0,0,0,0,0,0,0,0,0,0,1,0,Small deppreciation
2008-11-07,1310.0,-0.8100248628547756,1390.09,95.3715627187985,7.53,6.15,29064038812.0194,29076161584.142,1047339010225.25,-87.8415627187985,19.07553314155961,0.055512302920577,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1308.3760000000002,1204.7838333333334,1142.0047777777777,0,0,0,0,0,0,0,0,0,0,1,0,Low Crash Confidence
2008-11-10,1326.18,-0.7787639308347607,1390.09,95.3715627187985,7.53,6.15,29064038812.0194,29076161584.142,1047339010225.25,-87.8415627187985,19.07553314155961,0.055512302920577,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1313.912,1209.5618333333334,1145.2234444444443,0,0,0,0,0,0,0,0,0,0,1,0,Small deppreciation
2008-11-12,1354.5,-0.7567706633464628,1390.09,95.3715627187985,7.53,6.15,29064038812.0194,29076161584.142,1047339010225.25,-87.8415627187985,19.07553314155961,0.055512302920577,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1319.537,1214.8151666666668,1148.667888888889,0,0,0,0,0,0,0,0,0,0,1,0,Small deppreciation
2008-11-13,1392.5,-0.7454378568682999,1390.09,95.3715627187985,7.53,6.15,29064038812.0194,29076161584.142,1047339010225.25,-87.8415627187985,19.07553314155961,0.055512302920577,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1325.7436666666667,1220.6435,1152.5345555555557,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
2008-11-14,1399.3,-0.7338853664321989,1390.09,95.3715627187985,7.53,6.15,29064038812.0194,29076161584.142,1047339010225.25,-87.8415627187985,19.07553314155961,0.055512302920577,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1332.5586666666668,1226.4435,1156.6795555555557,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
2008-11-17,1410.0,-0.6979441547663436,1390.09,95.3715627187985,7.53,6.15,29064038812.0194,29076161584.142,1047339010225.25,-87.8415627187985,19.07553314155961,0.055512302920577,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1338.7953333333332,1232.4885,1161.2351111111109,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
2008-11-18,1447.4,-0.6855476064742156,1390.09,95.3715627187985,7.53,6.15,29064038812.0194,29076161584.142,1047339010225.25,-87.8415627187985,19.07553314155961,0.055512302920577,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1346.3453333333334,1239.0518333333334,1166.2262222222223,0,0,0,0,0,0,0,0,0,0,1,0,Large Appreciation
2008-11-19,1445.9,-0.6729490241558331,1390.09,95.3715627187985,7.53,6.15,29064038812.0194,29076161584.142,1047339010225.25,-87.8415627187985,19.07553314155961,0.055512302920577,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1352.2953333333332,1245.4451666666666,1171.1773333333333,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
2008-11-20,1496.0,-0.6601521206712321,1390.09,95.3715627187985,7.53,6.15,29064038812.0194,29076161584.142,1047339010225.25,-87.8415627187985,19.07553314155961,0.055512302920577,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1357.882,1252.415166666667,1176.646222222222,0,0,0,0,0,0,0,0,0,0,1,0,Large Appreciation
2008-11-21,1493.3,-0.6471606673266065,1390.09,95.3715627187985,7.53,6.15,29064038812.0194,29076161584.142,1047339010225.25,-87.8415627187985,19.07553314155961,0.055512302920577,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1360.4836666666663,1259.1785000000002,1182.0573333333334,0,0,0,0,0,0,0,0,0,0,1,0,Large Appreciation
2008-11-24,1507.9,-0.607057574429101,1390.09,95.3715627187985,7.53,6.15,29064038812.0194,29076161584.142,1047339010225.25,-87.8415627187985,19.07553314155961,0.055512302920577,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1364.7003333333334,1266.2435,1187.6256666666666,0,0,0,0,0,0,0,0,0,0,1,0,Large Appreciation
2008-11-25,1501.4,-0.5933267643772321,1390.09,95.3715627187985,7.53,6.15,29064038812.0194,29076161584.142,1047339010225.25,-87.8415627187985,19.07553314155961,0.055512302920577,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1371.2003333333334,1273.2451666666668,1193.0745555555557,0,0,0,0,0,0,0,0,0,0,1,0,Large Appreciation
2008-11-26,1477.3,-0.5794210982045647,1390.09,95.3715627187985,7.53,6.15,29064038812.0194,29076161584.142,1047339010225.25,-87.8415627187985,19.07553314155961,0.055512302920577,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1380.2020000000002,1279.7168333333334,1198.2334444444446,0,0,0,0,0,0,0,0,0,0,1,0,Large Appreciation
2008-11-28,1468.0,-0.5511016400745998,1390.09,95.3715627187985,7.53,6.15,29064038812.0194,29076161584.142,1047339010225.25,-87.8415627187985,19.07553314155961,0.055512302920577,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1387.8853333333334,1285.2760000000003,1203.2445555555555,0,0,0,0,0,0,0,0,0,0,1,0,Large Appreciation
2008-12-01,1439.4,-0.5074150932938463,1373.84,95.3715627187985,6.89,5.88,27018406679.089306,26478086170.1508,1047339010225.25,-88.4815627187985,19.141758116780466,0.0510784877933026,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1390.215333333333,1290.1343333333332,1207.9712222222222,0,0,0,0,0,0,0,0,0,0,0,1,Large Appreciation
2008-12-02,1463.5,-0.4925480679538645,1373.84,95.3715627187985,6.89,5.88,27018406679.089306,26478086170.1508,1047339010225.25,-88.4815627187985,19.141758116780466,0.0510784877933026,75112900000.0,3.1,1.2994264385390402,0.3181491348520828,324631887196.795,14.0485688776759,-10.683401960850624,1394.5553333333332,1295.6876666666665,1213.021222222222,0,0,0,0,0,0,0,0,0,0,0,1,Large Appreciation
