Date,THB,sin_DoY,Ave Monthly USD FX Rate,Inflation (CPI) %,Lending Interest Rate %,Deposit Interest Rate %,Exports(USD),Imports (USD),NY.GDP.MKTP.CD,Real Interest Rate(%),Foreign Exchange Reserves(%),Trade Openness,Current Account(%GDP),FDI(%GDP),Capital Formations(USD),Gov Consumption Expendature (%GDP),GDP % Growth,THB_30_ave,THB_60_ave,THB_90_ave,MoY_is_1,MoY_is_2,MoY_is_3,MoY_is_4,MoY_is_5,MoY_is_6,MoY_is_7,MoY_is_8,MoY_is_9,MoY_is_10,MoY_is_11,MoY_is_12,THB_classifier
1991-07-05,25.79,-0.04302223300453034,25.7421298762891,52.4358497590435,16.0,15.0,2710537175.25795,3356715252.98265,98234695722.0341,-36.4358497590435,16.503334062207145,0.06176282609362947,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.73633333333333,25.671,25.567777777777778,0,0,0,0,0,0,1,0,0,0,0,0,Small Appreciation
1991-07-08,25.77,-0.09453674981719933,25.7421298762891,52.4358497590435,16.0,15.0,2710537175.25795,3356715252.98265,98234695722.0341,-36.4358497590435,16.503334062207145,0.06176282609362947,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.740333333333332,25.674333333333333,25.576,0,0,0,0,0,0,1,0,0,0,0,0,Small Appreciation
1991-07-09,25.77,-0.11165900712169444,25.7421298762891,52.4358497590435,16.0,15.0,2710537175.25795,3356715252.98265,98234695722.0341,-36.4358497590435,16.503334062207145,0.06176282609362947,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.745,25.677833333333336,25.583777777777776,0,0,0,0,0,0,1,0,0,0,0,0,Small Appreciation
1991-07-10,25.77,-0.12874817745258066,25.7421298762891,52.4358497590435,16.0,15.0,2710537175.25795,3356715252.98265,98234695722.0341,-36.4358497590435,16.503334062207145,0.06176282609362947,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.749000000000002,25.681333333333335,25.590777777777777,0,0,0,0,0,0,1,0,0,0,0,0,Small Appreciation
1991-07-11,25.78,-0.14579919691987442,25.7421298762891,52.4358497590435,16.0,15.0,2710537175.25795,3356715252.98265,98234695722.0341,-36.4358497590435,16.503334062207145,0.06176282609362947,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.753666666666668,25.68566666666667,25.597444444444445,0,0,0,0,0,0,1,0,0,0,0,0,Small Appreciation
1991-07-12,25.81,-0.16280701293851646,25.7421298762891,52.4358497590435,16.0,15.0,2710537175.25795,3356715252.98265,98234695722.0341,-36.4358497590435,16.503334062207145,0.06176282609362947,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.759999999999998,25.689916666666665,25.604333333333336,0,0,0,0,0,0,1,0,0,0,0,0,Small Appreciation
1991-07-15,25.73,-0.2135209154397959,25.7421298762891,52.4358497590435,16.0,15.0,2710537175.25795,3356715252.98265,98234695722.0341,-36.4358497590435,16.503334062207145,0.06176282609362947,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.763666666666666,25.69408333333333,25.610555555555557,0,0,0,0,0,0,1,0,0,0,0,0,Small Appreciation
1991-07-16,25.72,-0.23030567023061196,25.7421298762891,52.4358497590435,16.0,15.0,2710537175.25795,3356715252.98265,98234695722.0341,-36.4358497590435,16.503334062207145,0.06176282609362947,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.766333333333332,25.69725,25.61611111111111,0,0,0,0,0,0,1,0,0,0,0,0,Small Appreciation
1991-07-17,25.74,-0.24702218048093527,25.7421298762891,52.4358497590435,16.0,15.0,2710537175.25795,3356715252.98265,98234695722.0341,-36.4358497590435,16.503334062207145,0.06176282609362947,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.767999999999997,25.70125,25.621666666666666,0,0,0,0,0,0,1,0,0,0,0,0,Small Appreciation
1991-07-18,25.74,-0.2636654927280072,25.7421298762891,52.4358497590435,16.0,15.0,2710537175.25795,3356715252.98265,98234695722.0341,-36.4358497590435,16.503334062207145,0.06176282609362947,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.769000000000002,25.705916666666667,25.627111111111113,0,0,0,0,0,0,1,0,0,0,0,0,Small Appreciation
1991-07-19,25.73,-0.2802306751992161,25.7421298762891,52.4358497590435,16.0,15.0,2710537175.25795,3356715252.98265,98234695722.0341,-36.4358497590435,16.503334062207145,0.06176282609362947,-1.7601708364461621,0.5798279749644017,40896664158.5152,9.22060819677098,15.105658453115979,25.76966666666667,25.710083333333333,25.63266666666667,0,0,0,0,0,0,1,0,0,0,0,0,Small Appreciation
