Date,MXN,sin_DoY,Inflation (CPI) %,Deposit Interest Rate %,Lending Interest Rate %,Exports(USD),NY.GDP.MKTP.CD,Real Interest Rate(%),Foreign Exchange Reserves(%),REED 12mth std dev,Current Account(%GDP),FDI(%GDP),Capital Formations(USD),Gov Consumption Expendature (%GDP),GDP % Growth,MXN_30_ave,MXN_60_ave,MXN_90_ave,MoY_is_1,MoY_is_2,MoY_is_3,MoY_is_4,MoY_is_5,MoY_is_6,MoY_is_7,MoY_is_8,MoY_is_9,MoY_is_10,MoY_is_11,MoY_is_12,MXN_classifier
1997-02-28,7.965,0.8406184056344782,40.8612523449499,18.52,22.84,8068300000.0,500413483109.175,-18.021252344949897,4.197428868122136,4.140763414692024,-0.04528455120593875,0.4215114242914624,99315317042.3691,8.26160243536039,21.762335481629226,7.80855,7.836241666666667,7.8579,0,1,0,0,0,0,0,0,0,0,0,0,Small Appreciation
1997-03-03,7.985,0.8674563547295969,41.3697804429358,18.29,24.99,8848300000.0,500413483109.175,-16.3797804429358,4.145172082718345,3.751808741542202,-0.04528455120593875,0.4215114242914624,99315317042.3691,8.26160243536039,21.762335481629226,7.814049999999999,7.8379916666666665,7.860255555555556,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
1997-03-04,7.972,0.8758917051442429,41.3697804429358,18.29,24.99,8848300000.0,500413483109.175,-16.3797804429358,4.145172082718345,3.751808741542202,-0.04528455120593875,0.4215114242914624,99315317042.3691,8.26160243536039,21.762335481629226,7.81885,7.839691666666667,7.862844444444444,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
1997-03-05,8.049,0.8840675099433636,41.3697804429358,18.29,24.99,8848300000.0,500413483109.175,-16.3797804429358,4.145172082718345,3.751808741542202,-0.04528455120593875,0.4215114242914624,99315317042.3691,8.26160243536039,21.762335481629226,7.8271500000000005,7.842341666666667,7.8659444444444455,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
1997-03-06,8.014,0.8919813464595485,41.3697804429358,18.29,24.99,8848300000.0,500413483109.175,-16.3797804429358,4.145172082718345,3.751808741542202,-0.04528455120593875,0.4215114242914624,99315317042.3691,8.26160243536039,21.762335481629226,7.834316666666666,7.843908333333333,7.86771111111111,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
1997-03-07,8.003,0.8996308696522433,41.3697804429358,18.29,24.99,8848300000.0,500413483109.175,-16.3797804429358,4.145172082718345,3.751808741542202,-0.04528455120593875,0.4215114242914624,99315317042.3691,8.26160243536039,21.762335481629226,7.8412500000000005,7.845541666666667,7.869533333333334,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
1997-03-10,7.9525,0.9209712877166346,41.3697804429358,18.29,24.99,8848300000.0,500413483109.175,-16.3797804429358,4.145172082718345,3.751808741542202,-0.04528455120593875,0.4215114242914624,99315317042.3691,8.26160243536039,21.762335481629226,7.8454999999999995,7.84675,7.86945,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
1997-03-11,7.977,0.9275416835791966,41.3697804429358,18.29,24.99,8848300000.0,500413483109.175,-16.3797804429358,4.145172082718345,3.751808741542202,-0.04528455120593875,0.4215114242914624,99315317042.3691,8.26160243536039,21.762335481629226,7.8504,7.848033333333333,7.8701944444444445,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
1997-03-12,7.961,0.9338372288229252,41.3697804429358,18.29,24.99,8848300000.0,500413483109.175,-16.3797804429358,4.145172082718345,3.751808741542202,-0.04528455120593875,0.4215114242914624,99315317042.3691,8.26160243536039,21.762335481629226,7.855183333333334,7.848833333333333,7.8706499999999995,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
1997-03-13,7.997,0.9398560579418954,41.3697804429358,18.29,24.99,8848300000.0,500413483109.175,-16.3797804429358,4.145172082718345,3.751808741542202,-0.04528455120593875,0.4215114242914624,99315317042.3691,8.26160243536039,21.762335481629226,7.860666666666666,7.850116666666667,7.870505555555556,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
1997-03-14,7.98,0.9455963874271426,41.3697804429358,18.29,24.99,8848300000.0,500413483109.175,-16.3797804429358,4.145172082718345,3.751808741542202,-0.04528455120593875,0.4215114242914624,99315317042.3691,8.26160243536039,21.762335481629226,7.865166666666667,7.851616666666668,7.869783333333334,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
1997-03-17,7.99,0.9611297838723007,41.3697804429358,18.29,24.99,8848300000.0,500413483109.175,-16.3797804429358,4.145172082718345,3.751808741542202,-0.04528455120593875,0.4215114242914624,99315317042.3691,8.26160243536039,21.762335481629226,7.870833333333334,7.85345,7.870005555555555,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
1997-03-18,7.95,0.9657399376548549,41.3697804429358,18.29,24.99,8848300000.0,500413483109.175,-16.3797804429358,4.145172082718345,3.751808741542202,-0.04528455120593875,0.4215114242914624,99315317042.3691,8.26160243536039,21.762335481629226,7.875266666666667,7.855366666666667,7.870283333333334,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
1997-03-19,7.92,0.9700639218515071,41.3697804429358,18.29,24.99,8848300000.0,500413483109.175,-16.3797804429358,4.145172082718345,3.751808741542202,-0.04528455120593875,0.4215114242914624,99315317042.3691,8.26160243536039,21.762335481629226,7.878133333333333,7.856199999999999,7.8705388888888885,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
1997-03-20,7.94,0.9741004551724205,41.3697804429358,18.29,24.99,8848300000.0,500413483109.175,-16.3797804429358,4.145172082718345,3.751808741542202,-0.04528455120593875,0.4215114242914624,99315317042.3691,8.26160243536039,21.762335481629226,7.8823,7.857766666666667,7.870955555555555,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
1997-03-21,7.915,0.9778483415056568,41.3697804429358,18.29,24.99,8848300000.0,500413483109.175,-16.3797804429358,4.145172082718345,3.751808741542202,-0.04528455120593875,0.4215114242914624,99315317042.3691,8.26160243536039,21.762335481629226,7.885133333333332,7.859016666666666,7.8704777777777775,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
1997-03-24,7.9,0.9873494423939864,41.3697804429358,18.29,24.99,8848300000.0,500413483109.175,-16.3797804429358,4.145172082718345,3.751808741542202,-0.04528455120593875,0.4215114242914624,99315317042.3691,8.26160243536039,21.762335481629226,7.8883,7.860016666666667,7.870255555555556,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
1997-03-25,7.892,0.989932495087353,41.3697804429358,18.29,24.99,8848300000.0,500413483109.175,-16.3797804429358,4.145172082718345,3.751808741542202,-0.04528455120593875,0.4215114242914624,99315317042.3691,8.26160243536039,21.762335481629226,7.891366666666666,7.860716666666666,7.869944444444444,0,0,1,0,0,0,0,0,0,0,0,0,Small Appreciation
