Date,TRY,sin_DoY,Ave Monthly USD FX Rate,Inflation (CPI) %,Deposit Interest Rate %,Imports (USD),Exports(USD),NY.GDP.MKTP.CD,Foreign Exchange Reserves(%),Trade Openness,Portfolio Investments(USD),Umemployment rate(%),Current Account(%GDP),FDI(%GDP),Capital Formations(USD),Gov Consumption Expendature (%GDP),GDP % Growth,TRY_30_ave,TRY_60_ave,TRY_90_ave,MoY_is_1,MoY_is_2,MoY_is_3,MoY_is_4,MoY_is_5,MoY_is_6,MoY_is_7,MoY_is_8,MoY_is_9,MoY_is_10,MoY_is_11,MoY_is_12,TRY_classifier
2012-10-05,1.795,-0.998195433059714,1.79771290322581,118.621076233184,15.36,18840896741.1998,13227587028.6798,880556375779.51,11.127836500424303,0.0364184334495234,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.801656666666667,1.8006216666666668,1.8070844444444445,0,0,0,0,0,0,0,0,0,1,0,0,Small Appreciation
2012-10-08,1.8105,-0.9937806700284983,1.79771290322581,118.621076233184,15.36,18840896741.1998,13227587028.6798,880556375779.51,11.127836500424303,0.0364184334495234,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.80208,1.8006300000000002,1.8066455555555556,0,0,0,0,0,0,0,0,0,1,0,0,Small Appreciation
2012-10-09,1.818,-0.9917226741361016,1.79771290322581,118.621076233184,15.36,18840896741.1998,13227587028.6798,880556375779.51,11.127836500424303,0.0364184334495234,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.8024933333333333,1.8007633333333333,1.8061177777777777,0,0,0,0,0,0,0,0,0,1,0,0,Small Appreciation
2012-10-10,1.816,-0.9893724130196828,1.79771290322581,118.621076233184,15.36,18840896741.1998,13227587028.6798,880556375779.51,11.127836500424303,0.0364184334495234,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.802433333333333,1.800846666666667,1.805595555555556,0,0,0,0,0,0,0,0,0,1,0,0,Small Appreciation
2012-10-11,1.8103,-0.9867305793119814,1.79771290322581,118.621076233184,15.36,18840896741.1998,13227587028.6798,880556375779.51,11.127836500424303,0.0364184334495234,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.8018433333333332,1.8009733333333335,1.805315555555556,0,0,0,0,0,0,0,0,0,1,0,0,Small Appreciation
2012-10-12,1.808,-0.9837979515735163,1.79771290322581,118.621076233184,15.36,18840896741.1998,13227587028.6798,880556375779.51,11.127836500424303,0.0364184334495234,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.8015,1.8010316666666666,1.805105555555556,0,0,0,0,0,0,0,0,0,1,0,0,Small Appreciation
2012-10-15,1.8125,-0.9732643737003828,1.79771290322581,118.621076233184,15.36,18840896741.1998,13227587028.6798,880556375779.51,11.127836500424303,0.0364184334495234,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.80124,1.8011566666666663,1.8049388888888889,0,0,0,0,0,0,0,0,0,1,0,0,Small Appreciation
2012-10-16,1.808,-0.9691780654392538,1.79771290322581,118.621076233184,15.36,18840896741.1998,13227587028.6798,880556375779.51,11.127836500424303,0.0364184334495234,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.800873333333333,1.8009233333333334,1.8047722222222224,0,0,0,0,0,0,0,0,0,1,0,0,Small Appreciation
2012-10-17,1.8004,-0.9648061359537649,1.79771290322581,118.621076233184,15.36,18840896741.1998,13227587028.6798,880556375779.51,11.127836500424303,0.0364184334495234,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.8002533333333337,1.8005133333333334,1.8044344444444445,0,0,0,0,0,0,0,0,0,1,0,0,Small deppreciation
2012-10-18,1.7971,-0.9601498736716018,1.79771290322581,118.621076233184,15.36,18840896741.1998,13227587028.6798,880556375779.51,11.127836500424303,0.0364184334495234,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7998333333333332,1.8000166666666668,1.804212222222222,0,0,0,0,0,0,0,0,0,1,0,0,Small deppreciation
2012-10-19,1.795,-0.9552106508146316,1.79771290322581,118.621076233184,15.36,18840896741.1998,13227587028.6798,880556375779.51,11.127836500424303,0.0364184334495234,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7997166666666666,1.7997,1.8039622222222225,0,0,0,0,0,0,0,0,0,1,0,0,Small deppreciation
2012-10-22,1.7944,-0.938710189261944,1.79771290322581,118.621076233184,15.36,18840896741.1998,13227587028.6798,880556375779.51,11.127836500424303,0.0364184334495234,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7995466666666668,1.7994283333333334,1.803755555555556,0,0,0,0,0,0,0,0,0,1,0,0,Small deppreciation
2012-10-23,1.8025,-0.9326545075388224,1.79771290322581,118.621076233184,15.36,18840896741.1998,13227587028.6798,880556375779.51,11.127836500424303,0.0364184334495234,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7995466666666668,1.7994233333333334,1.8036166666666664,0,0,0,0,0,0,0,0,0,1,0,0,Small Appreciation
2012-10-24,1.8051,-0.9263239682514948,1.79771290322581,118.621076233184,15.36,18840896741.1998,13227587028.6798,880556375779.51,11.127836500424303,0.0364184334495234,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.79945,1.79965,1.8036844444444449,0,0,0,0,0,0,0,0,0,1,0,0,Small Appreciation
2012-10-25,1.801,-0.9197204370389466,1.79771290322581,118.621076233184,15.36,18840896741.1998,13227587028.6798,880556375779.51,11.127836500424303,0.0364184334495234,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7991533333333334,1.7997083333333337,1.8037666666666667,0,0,0,0,0,0,0,0,0,1,0,0,Small Appreciation
2012-10-26,1.8015,-0.9128458599921356,1.79771290322581,118.621076233184,15.36,18840896741.1998,13227587028.6798,880556375779.51,11.127836500424303,0.0364184334495234,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7995033333333332,1.7997500000000002,1.8037966666666667,0,0,0,0,0,0,0,0,0,1,0,0,Small Appreciation
2012-10-29,1.804,-0.8906165093267406,1.79771290322581,118.621076233184,15.36,18840896741.1998,13227587028.6798,880556375779.51,11.127836500424303,0.0364184334495234,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7998333333333334,1.800175,1.80368,0,0,0,0,0,0,0,0,0,1,0,0,Small Appreciation
2012-10-30,1.797,-0.8826787983255476,1.79771290322581,118.621076233184,15.36,18840896741.1998,13227587028.6798,880556375779.51,11.127836500424303,0.0364184334495234,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.8000133333333332,1.800536666666667,1.8034044444444444,0,0,0,0,0,0,0,0,0,1,0,0,Small deppreciation
2012-10-31,1.795,-0.8744809578310401,1.79771290322581,118.621076233184,15.36,18840896741.1998,13227587028.6798,880556375779.51,11.127836500424303,0.0364184334495234,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.80003,1.8007200000000003,1.8031766666666664,0,0,0,0,0,0,0,0,0,1,0,0,Small deppreciation
2012-11-01,1.7888,-0.8660254037844386,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.79974,1.8008166666666667,1.8028966666666664,0,0,0,0,0,0,0,0,0,0,1,0,Small deppreciation
2012-11-02,1.7903,-0.8573146280763323,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7995500000000002,1.800945,1.8024388888888887,0,0,0,0,0,0,0,0,0,0,1,0,Small deppreciation
2012-11-05,1.78,-0.8296770135526191,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7989433333333331,1.8008866666666667,1.8021355555555556,0,0,0,0,0,0,0,0,0,0,1,0,Small deppreciation
2012-11-06,1.7765,-0.8199717629247775,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7986266666666668,1.8005866666666668,1.8017855555555555,0,0,0,0,0,0,0,0,0,0,1,0,Small deppreciation
2012-11-07,1.786,-0.8100248628547756,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7984,1.8003616666666669,1.8016577777777776,0,0,0,0,0,0,0,0,0,0,1,0,Small deppreciation
2012-11-08,1.7849,-0.7998392447397198,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7982266666666666,1.800185,1.8014,0,0,0,0,0,0,0,0,0,0,1,0,Small deppreciation
2012-11-09,1.7908,-0.7894179103280197,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7980533333333333,1.8001016666666667,1.801211111111111,0,0,0,0,0,0,0,0,0,0,1,0,Small deppreciation
2012-11-12,1.8001,-0.7567706633464628,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7983833333333334,1.8000566666666666,1.8009966666666666,0,0,0,0,0,0,0,0,0,0,1,0,Small deppreciation
2012-11-13,1.8077,-0.7454378568682999,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7990133333333334,1.8001716666666667,1.8007933333333337,0,0,0,0,0,0,0,0,0,0,1,0,Small deppreciation
2012-11-14,1.8064,-0.7338853664321989,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.79936,1.8004166666666666,1.80066,0,0,0,0,0,0,0,0,0,0,1,0,Small deppreciation
2012-11-15,1.798,-0.7221165966101161,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7993599999999998,1.800433333333333,1.8005155555555556,0,0,0,0,0,0,0,0,0,0,1,0,Small deppreciation
2012-11-16,1.803,-0.7101350157125358,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.799626666666667,1.8006416666666667,1.80029,0,0,0,0,0,0,0,0,0,0,1,0,Small deppreciation
2012-11-19,1.798,-0.6729490241558331,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7992099999999998,1.8006449999999998,1.8001566666666664,0,0,0,0,0,0,0,0,0,0,1,0,Small deppreciation
2012-11-20,1.7969,-0.6601521206712321,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7985066666666667,1.8005,1.8000111111111112,0,0,0,0,0,0,0,0,0,0,1,0,Small deppreciation
2012-11-21,1.8039,-0.6471606673266065,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7981033333333332,1.8002683333333336,1.7999322222222225,0,0,0,0,0,0,0,0,0,0,1,0,Small deppreciation
2012-11-22,1.798,-0.6339784927628872,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7976933333333334,1.7997683333333334,1.7998799999999997,0,0,0,0,0,0,0,0,0,0,1,0,Small deppreciation
2012-11-23,1.7948,-0.6206094818274227,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7972533333333334,1.7993766666666666,1.7997722222222223,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
2012-11-26,1.7929,-0.5794210982045647,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7966,1.79892,1.7996377777777777,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
2012-11-27,1.7924,-0.5653446739747432,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.79608,1.7984766666666667,1.7993088888888886,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
2012-11-28,1.792,-0.5511016400745998,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7957999999999998,1.7980266666666669,1.7989422222222222,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
2012-11-29,1.7876,-0.5366961939916011,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7954833333333335,1.7976583333333334,1.7985055555555556,0,0,0,0,0,0,0,0,0,0,1,0,Small Appreciation
2012-11-30,1.785,-0.5221325810768248,1.78974666666667,119.069506726457,15.18,21093939943.0832,13853196769.0027,880556375779.51,11.191812452979937,0.0396875630832257,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.79515,1.7974333333333334,1.7981833333333332,0,0,0,0,0,0,0,0,0,0,1,0,Small deppreciation
2012-12-03,1.785,-0.4775358864374884,1.78391774193548,119.523542600897,15.0,19860414181.183403,12631785334.2001,880556375779.51,11.161161886600812,0.036899624384208,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7948366666666664,1.7971916666666663,1.7978977777777778,0,0,0,0,0,0,0,0,0,0,0,1,Small deppreciation
2012-12-04,1.786,-0.4623829729035152,1.78391774193548,119.523542600897,15.0,19860414181.183403,12631785334.2001,880556375779.51,11.161161886600812,0.036899624384208,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7942866666666666,1.7969166666666667,1.7977111111111113,0,0,0,0,0,0,0,0,0,0,0,1,Small deppreciation
2012-12-05,1.7888,-0.4470937929851143,1.78391774193548,119.523542600897,15.0,19860414181.183403,12631785334.2001,880556375779.51,11.161161886600812,0.036899624384208,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7937433333333332,1.7965966666666666,1.7976811111111113,0,0,0,0,0,0,0,0,0,0,0,1,Small deppreciation
2012-12-06,1.7904,-0.4316728524737835,1.78391774193548,119.523542600897,15.0,19860414181.183403,12631785334.2001,880556375779.51,11.161161886600812,0.036899624384208,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7933899999999998,1.7962716666666665,1.797602222222222,0,0,0,0,0,0,0,0,0,0,0,1,Small deppreciation
2012-12-07,1.7898,-0.4161246959914751,1.78391774193548,119.523542600897,15.0,19860414181.183403,12631785334.2001,880556375779.51,11.161161886600812,0.036899624384208,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.793,1.7962516666666666,1.7975,0,0,0,0,0,0,0,0,0,0,0,1,Small deppreciation
2012-12-10,1.7895,-0.3687629311922604,1.78391774193548,119.523542600897,15.0,19860414181.183403,12631785334.2001,880556375779.51,11.161161886600812,0.036899624384208,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7925166666666668,1.796175,1.7976222222222222,0,0,0,0,0,0,0,0,0,0,0,1,Small deppreciation
2012-12-11,1.7825,-0.3527520865490943,1.78391774193548,119.523542600897,15.0,19860414181.183403,12631785334.2001,880556375779.51,11.161161886600812,0.036899624384208,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7920333333333334,1.7960233333333333,1.797702222222222,0,0,0,0,0,0,0,0,0,0,0,1,Small deppreciation
2012-12-12,1.7805,-0.3366372842469107,1.78391774193548,119.523542600897,15.0,19860414181.183403,12631785334.2001,880556375779.51,11.161161886600812,0.036899624384208,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.79155,1.79579,1.7976633333333334,0,0,0,0,0,0,0,0,0,0,0,1,Small deppreciation
2012-12-13,1.7815,-0.3204232733919109,1.78391774193548,119.523542600897,15.0,19860414181.183403,12631785334.2001,880556375779.51,11.161161886600812,0.036899624384208,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7913066666666666,1.7955233333333331,1.7976466666666666,0,0,0,0,0,0,0,0,0,0,0,1,Small deppreciation
2012-12-14,1.78,-0.3041148323275185,1.78391774193548,119.523542600897,15.0,19860414181.183403,12631785334.2001,880556375779.51,11.161161886600812,0.036899624384208,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7909633333333332,1.7952566666666667,1.7976177777777775,0,0,0,0,0,0,0,0,0,0,0,1,Small deppreciation
2012-12-17,1.785,-0.2546711202412289,1.78391774193548,119.523542600897,15.0,19860414181.183403,12631785334.2001,880556375779.51,11.161161886600812,0.036899624384208,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.79113,1.7950366666666666,1.7976344444444443,0,0,0,0,0,0,0,0,0,0,0,1,Small deppreciation
2012-12-18,1.7805,-0.2380332770614867,1.78391774193548,119.523542600897,15.0,19860414181.183403,12631785334.2001,880556375779.51,11.161161886600812,0.036899624384208,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7912633333333332,1.7949449999999998,1.7974788888888893,0,0,0,0,0,0,0,0,0,0,0,1,Small deppreciation
2012-12-19,1.78,-0.2213252843824329,1.78391774193548,119.523542600897,15.0,19860414181.183403,12631785334.2001,880556375779.51,11.161161886600812,0.036899624384208,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7910633333333337,1.7947316666666666,1.797262222222222,0,0,0,0,0,0,0,0,0,0,0,1,Small deppreciation
2012-12-20,1.784,-0.2045520661262005,1.78391774193548,119.523542600897,15.0,19860414181.183403,12631785334.2001,880556375779.51,11.161161886600812,0.036899624384208,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7910333333333337,1.7946300000000002,1.7971344444444444,0,0,0,0,0,0,0,0,0,0,0,1,Small deppreciation
2012-12-21,1.796,-0.1877185654371994,1.78391774193548,119.523542600897,15.0,19860414181.183403,12631785334.2001,880556375779.51,11.161161886600812,0.036899624384208,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7912066666666666,1.7946300000000002,1.7971366666666666,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2012-12-24,1.7993,-0.1369060579234754,1.78391774193548,119.523542600897,15.0,19860414181.183403,12631785334.2001,880556375779.51,11.161161886600812,0.036899624384208,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.79118,1.7947816666666665,1.7970977777777777,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2012-12-27,1.791,-0.0857305001556948,1.78391774193548,119.523542600897,15.0,19860414181.183403,12631785334.2001,880556375779.51,11.161161886600812,0.036899624384208,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7906233333333332,1.7948183333333332,1.796988888888889,0,0,0,0,0,0,0,0,0,0,0,1,Small Appreciation
2012-12-28,1.788,-0.0686147380021346,1.78391774193548,119.523542600897,15.0,19860414181.183403,12631785334.2001,880556375779.51,11.161161886600812,0.036899624384208,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.79001,1.794685,1.7969477777777778,0,0,0,0,0,0,0,0,0,0,0,1,Small deppreciation
2012-12-31,1.7868,-0.0171663297547074,1.78391774193548,119.523542600897,15.0,19860414181.183403,12631785334.2001,880556375779.51,11.161161886600812,0.036899624384208,1320000000.0,8.73333333333333,-1.1331472094750326,0.2987883652163571,238264591870.824,14.1261228924037,4.982770200275577,1.7896366666666668,1.7944983333333333,1.7968344444444446,0,0,0,0,0,0,0,0,0,0,0,1,Small deppreciation
2013-01-02,1.777,0.0172133561558346,1.76741129032258,121.491031390135,14.0,19637592670.1619,12293929590.1149,957783020853.031,10.725475440715304,0.0333389938692352,894000000.0,9.6,-1.5507687729493744,0.318443732410664,271497791784.851,14.0183847134034,8.77021019865496,1.78877,1.7941983333333331,1.7966844444444443,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2013-01-03,1.782,0.0344216116227457,1.76741129032258,121.491031390135,14.0,19637592670.1619,12293929590.1149,957783020853.031,10.725475440715304,0.0333389938692352,894000000.0,9.6,-1.5507687729493744,0.318443732410664,271497791784.851,14.0183847134034,8.77021019865496,1.7882366666666667,1.7937233333333331,1.796508888888889,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2013-01-04,1.784,0.0516196672232537,1.76741129032258,121.491031390135,14.0,19637592670.1619,12293929590.1149,957783020853.031,10.725475440715304,0.0333389938692352,894000000.0,9.6,-1.5507687729493744,0.318443732410664,271497791784.851,14.0183847134034,8.77021019865496,1.7878066666666668,1.7931566666666667,1.7962688888888891,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2013-01-07,1.78,0.1031016974474348,1.76741129032258,121.491031390135,14.0,19637592670.1619,12293929590.1149,957783020853.031,10.725475440715304,0.0333389938692352,894000000.0,9.6,-1.5507687729493744,0.318443732410664,271497791784.851,14.0183847134034,8.77021019865496,1.78701,1.7925566666666666,1.795848888888889,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2013-01-08,1.778,0.1202080448993527,1.76741129032258,121.491031390135,14.0,19637592670.1619,12293929590.1149,957783020853.031,10.725475440715304,0.0333389938692352,894000000.0,9.6,-1.5507687729493744,0.318443732410664,271497791784.851,14.0183847134034,8.77021019865496,1.7863433333333334,1.7920183333333335,1.7952933333333334,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2013-01-09,1.777,0.1372787721132647,1.76741129032258,121.491031390135,14.0,19637592670.1619,12293929590.1149,957783020853.031,10.725475440715304,0.0333389938692352,894000000.0,9.6,-1.5507687729493744,0.318443732410664,271497791784.851,14.0183847134034,8.77021019865496,1.78575,1.7915016666666668,1.7948344444444444,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2013-01-10,1.772,0.1543088206642811,1.76741129032258,121.491031390135,14.0,19637592670.1619,12293929590.1149,957783020853.031,10.725475440715304,0.0333389938692352,894000000.0,9.6,-1.5507687729493744,0.318443732410664,271497791784.851,14.0183847134034,8.77021019865496,1.7850533333333334,1.7908266666666668,1.794297777777778,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2013-01-11,1.774,0.1712931441814776,1.76741129032258,121.491031390135,14.0,19637592670.1619,12293929590.1149,957783020853.031,10.725475440715304,0.0333389938692352,894000000.0,9.6,-1.5507687729493744,0.318443732410664,271497791784.851,14.0183847134034,8.77021019865496,1.78444,1.79026,1.7937977777777778,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2013-01-14,1.7709,0.2219215130041655,1.76741129032258,121.491031390135,14.0,19637592670.1619,12293929590.1149,957783020853.031,10.725475440715304,0.0333389938692352,894000000.0,9.6,-1.5507687729493744,0.318443732410664,271497791784.851,14.0183847134034,8.77021019865496,1.7837366666666667,1.7897683333333334,1.7932633333333332,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2013-01-15,1.7683,0.2386727660059501,1.76741129032258,121.491031390135,14.0,19637592670.1619,12293929590.1149,957783020853.031,10.725475440715304,0.0333389938692352,894000000.0,9.6,-1.5507687729493744,0.318443732410664,271497791784.851,14.0183847134034,8.77021019865496,1.7830933333333334,1.7892883333333336,1.7928033333333335,1,0,0,0,0,0,0,0,0,0,0,0,Small deppreciation
2013-01-16,1.7665,0.255353295116187,1.76741129032258,121.491031390135,14.0,19637592670.1619,12293929590.1149,957783020853.031,10.725475440715304,0.0333389938692352,894000000.0,9.6,-1.5507687729493744,0.318443732410664,271497791784.851,14.0183847134034,8.77021019865496,1.7824766666666667,1.7888133333333334,1.7924477777777774,1,0,0,0,0,0,0,0,0,0,0,0,Low Crash Confidence
