Date,TRY,Yr,DoM,MoY,sin_DoY,cos_DoY,Ave Monthly USD FX Rate,@OBS_STATUS_x,Inflation (CPI) %,@OBS_STATUS_y,Deposit Interest Rate %,Imports (USD),Exports(USD),NY.GDP.MKTP.CD,Foreign Exchange Reserves(%),M2 Multiplier Growth (%),M2/Reserves,Domestic Credit to GDP,Trade Openness,Portfolio Investments(USD),Umemployment rate(%),Current Account(%GDP),FDI(%GDP),Total Debt(USD),Short Term Debt(USD),Capital Formations(USD),Gov Consumption Expendature (%GDP),GDP % Growth,TRY_30_ave,TRY_60_ave,TRY_90_ave,TRY_90d_change,TRY_classifier
2013-04-24,1.8072,2013,24,4,0.9307239310379795,-0.36572252349726897,1.79807666666667,,123.178251121076,,14.9,23715174325.1585,13464337838.7647,957783020853.031,11.710661485360266,0.0,,,0.03881830368094225,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8042366666666667,1.7928566666666665,1.7875888888888887,0.11609119079238606,Medium Crash Confidence
2013-04-25,1.7993,2013,25,4,0.9242907221930933,-0.3816892202666588,1.79807666666667,,123.178251121076,,14.9,23715174325.1585,13464337838.7647,957783020853.031,11.710661485360266,0.0,,,0.03881830368094225,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8041133333333332,1.7933766666666668,1.7877866666666666,0.14600122269771565,Medium Crash Confidence
2013-04-26,1.796,2013,26,4,0.9175836260593937,-0.39754281428255595,1.79807666666667,,123.178251121076,,14.9,23715174325.1585,13464337838.7647,957783020853.031,11.710661485360266,0.0,,,0.03881830368094225,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8035833333333333,1.79381,1.7879644444444445,0.1454899777282852,Medium Crash Confidence
2013-04-29,1.7939,2013,29,4,0.895839290734909,-0.4443781781046132,1.79807666666667,,123.178251121076,,14.9,23715174325.1585,13464337838.7647,957783020853.031,11.710661485360266,0.0,,,0.03881830368094225,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8029233333333332,1.7943950000000002,1.7880633333333333,0.15463515246111825,High Crash Confidence
2013-04-30,1.7934,2013,30,4,0.8880573226294932,-0.45973273945210397,1.79807666666667,,123.178251121076,,14.9,23715174325.1585,13464337838.7647,957783020853.031,11.710661485360266,0.0,,,0.03881830368094225,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8024733333333336,1.7951249999999999,1.7882066666666665,0.14419538307126123,Medium Crash Confidence
2013-05-01,1.7917,2013,1,5,0.8800122039735357,-0.47495107206704995,1.82122903225806,,123.357623318386,,13.74,23802606718.9651,14169298414.9308,957783020853.031,11.188017458319813,0.0,,,0.03964562359862775,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.80183,1.7957033333333332,1.7883366666666667,0.13227660880727798,Medium Crash Confidence
2013-05-02,1.7944,2013,2,5,0.8717063187093218,-0.4900286664290592,1.82122903225806,,123.357623318386,,13.74,23802606718.9651,14169298414.9308,957783020853.031,11.188017458319813,0.0,,,0.03964562359862775,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.80086,1.7962433333333332,1.7884522222222223,0.12015158270173854,Medium Crash Confidence
2013-05-03,1.7956,2013,3,5,0.8631421280499114,-0.5049610547215204,1.82122903225806,,123.357623318386,,13.74,23802606718.9651,14169298414.9308,957783020853.031,11.188017458319813,0.0,,,0.03964562359862775,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8000966666666665,1.796695,1.7884477777777776,0.12552907106259736,Medium Crash Confidence
2013-05-07,1.7982,2013,7,5,0.8263541987239096,-0.5631507242749186,1.82122903225806,,123.357623318386,,13.74,23802606718.9651,14169298414.9308,957783020853.031,11.188017458319813,0.0,,,0.03964562359862775,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.7995366666666668,1.7970983333333335,1.7884355555555556,0.12195528862195526,Medium Crash Confidence
2013-05-08,1.789,2013,8,5,0.8165380514459161,-0.5772916165517272,1.82122903225806,,123.357623318386,,13.74,23802606718.9651,14169298414.9308,957783020853.031,11.188017458319813,0.0,,,0.03964562359862775,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.7986366666666667,1.7974316666666668,1.7884133333333334,0.13465623253214098,Medium Crash Confidence
2013-05-09,1.796,2013,9,5,0.8064799463209448,-0.5912614448635781,1.82122903225806,,123.357623318386,,13.74,23802606718.9651,14169298414.9308,957783020853.031,11.188017458319813,0.0,,,0.03964562359862775,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.7977366666666665,1.7977650000000003,1.7885022222222224,0.1110801781737194,Medium Crash Confidence
2013-05-10,1.8031,2013,10,5,0.7961828637826158,-0.6050560696488488,1.82122903225806,,123.357623318386,,13.74,23802606718.9651,14169298414.9308,957783020853.031,11.188017458319813,0.0,,,0.03964562359862775,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.79734,1.798275,1.7886833333333334,0.11252842327103307,Medium Crash Confidence
2013-05-13,1.8124,2013,13,5,0.7638886127905428,-0.6453481132295501,1.82122903225806,,123.357623318386,,13.74,23802606718.9651,14169298414.9308,957783020853.031,11.188017458319813,0.0,,,0.03964562359862775,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.7970533333333334,1.7990316666666668,1.7890766666666666,0.10273670271463242,Medium Crash Confidence
2013-05-14,1.8153,2013,14,5,0.7526668275320085,-0.6584015846980488,1.82122903225806,,123.357623318386,,13.74,23802606718.9651,14169298414.9308,957783020853.031,11.188017458319813,0.0,,,0.03964562359862775,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.7972633333333332,1.79982,1.7894466666666669,0.0801520409849612,Low Crash Confidence
2013-05-15,1.8208,2013,15,5,0.7412220108485958,-0.6712599575675313,1.82122903225806,,123.357623318386,,13.74,23802606718.9651,14169298414.9308,957783020853.031,11.188017458319813,0.0,,,0.03964562359862775,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.79784,1.8006833333333332,1.7898555555555555,0.08726933216168709,Low Crash Confidence
2013-05-16,1.8275,2013,16,5,0.7295575540864875,-0.6839194216246106,1.82122903225806,,123.357623318386,,13.74,23802606718.9651,14169298414.9308,957783020853.031,11.188017458319813,0.0,,,0.03964562359862775,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.7985800000000003,1.801695,1.790383333333333,0.08694938440492472,Low Crash Confidence
2013-05-17,1.8408,2013,17,5,0.717676913675962,-0.6963762255968722,1.82122903225806,,123.357623318386,,13.74,23802606718.9651,14169298414.9308,957783020853.031,11.188017458319813,0.0,,,0.03964562359862775,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.79973,1.8027916666666668,1.791081111111111,0.08539765319426329,Low Crash Confidence
2013-05-20,1.8471,2013,20,5,0.6807734094770161,-0.7324940716135789,1.82122903225806,,123.357623318386,,13.74,23802606718.9651,14169298414.9308,957783020853.031,11.188017458319813,0.0,,,0.03964562359862775,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8014733333333335,1.80393,1.79186,0.08645985599047168,Low Crash Confidence
2013-05-21,1.849,2013,21,5,0.6680638642135335,-0.7441039398713607,1.82122903225806,,123.357623318386,,13.74,23802606718.9651,14169298414.9308,957783020853.031,11.188017458319813,0.0,,,0.03964562359862775,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.80351,1.8048050000000002,1.7927155555555554,0.09194159004867508,Low Crash Confidence
2013-05-22,1.848,2013,22,5,0.6551563572090853,-0.7554933140726803,1.82122903225806,,123.357623318386,,13.74,23802606718.9651,14169298414.9308,957783020853.031,11.188017458319813,0.0,,,0.03964562359862775,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8056433333333333,1.8055883333333334,1.7935377777777777,0.0988095238095239,Low Crash Confidence
2013-05-23,1.853,2013,23,5,0.6420547132365637,-0.766658819300159,1.82122903225806,,123.357623318386,,13.74,23802606718.9651,14169298414.9308,957783020853.031,11.188017458319813,0.0,,,0.03964562359862775,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.80786,1.8064116666666665,1.79445,0.09217485159201289,Low Crash Confidence
2013-05-24,1.8461,2013,24,5,0.6287628145958344,-0.7775971469736269,1.82122903225806,,123.357623318386,,13.74,23802606718.9651,14169298414.9308,957783020853.031,11.188017458319813,0.0,,,0.03964562359862775,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.80993,1.8070966666666668,1.7953144444444442,0.09013596229890042,Low Crash Confidence
2013-05-28,1.8595,2013,28,5,0.5737722679043246,-0.8190148866680801,1.82122903225806,,123.357623318386,,13.74,23802606718.9651,14169298414.9308,957783020853.031,11.188017458319813,0.0,,,0.03964562359862775,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8122466666666666,1.8080833333333333,1.7963477777777779,0.07690239311642921,Low Crash Confidence
2013-05-29,1.861,2013,29,5,0.5595892624101765,-0.8287700871745038,1.82122903225806,,123.357623318386,,13.74,23802606718.9651,14169298414.9308,957783020853.031,11.188017458319813,0.0,,,0.03964562359862775,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8146300000000002,1.809125,1.7975311111111112,0.07770016120365386,Low Crash Confidence
2013-05-30,1.8758,2013,30,5,0.545240438540651,-0.8382797052177744,1.82122903225806,,123.357623318386,,13.74,23802606718.9651,14169298414.9308,957783020853.031,11.188017458319813,0.0,,,0.03964562359862775,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8174466666666664,1.810405,1.7988066666666669,0.06189359206738465,Low Crash Confidence
2013-05-31,1.879,2013,31,5,0.5307300481619334,-0.8475409228928311,1.82122903225806,,123.357623318386,,13.74,23802606718.9651,14169298414.9308,957783020853.031,11.188017458319813,0.0,,,0.03964562359862775,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8201733333333332,1.8117383333333332,1.800081111111111,0.05960617349654074,Low Crash Confidence
2013-06-03,1.8907,2013,3,6,0.48627270710868997,-0.8738071036110808,1.89563166666667,,124.29932735426,,15.91,21590791945.341,13064752016.698,957783020853.031,10.852421537753456,0.0,,,0.036183084485224754,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8232633333333332,1.8133583333333334,1.8014166666666667,0.04860633627756905,Small deppreciation
2013-06-04,1.8755,2013,4,6,0.4711595076738638,-0.8820480249558537,1.89563166666667,,124.29932735426,,15.91,21590791945.341,13064752016.698,957783020853.031,10.852421537753456,0.0,,,0.036183084485224754,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8258033333333334,1.8146966666666666,1.8025444444444443,0.058171154358837684,Low Crash Confidence
2013-06-05,1.891,2013,5,6,0.4559066935084588,-0.8900275764346767,1.89563166666667,,124.29932735426,,15.91,21590791945.341,13064752016.698,957783020853.031,10.852421537753456,0.0,,,0.036183084485224754,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8285200000000001,1.8162533333333333,1.803883333333333,0.04516129032258065,Small deppreciation
2013-06-06,1.897,2013,6,6,0.440518784350495,-0.8977433935342337,1.89563166666667,,124.29932735426,,15.91,21590791945.341,13064752016.698,957783020853.031,10.852421537753456,0.0,,,0.036183084485224754,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8315766666666666,1.8177999999999999,1.8053500000000002,0.04602003162888768,Small deppreciation
2013-06-07,1.8765,2013,7,6,0.42500033996955416,-0.9051931898913974,1.89563166666667,,124.29932735426,,15.91,21590791945.341,13064752016.698,957783020853.031,10.852421537753456,0.0,,,0.036183084485224754,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8338866666666667,1.8190616666666666,1.8065333333333333,0.05957900346389544,Low Crash Confidence
2013-06-10,1.9015,2013,10,6,0.3777079652039649,-0.9259247771938498,1.89563166666667,,124.29932735426,,15.91,21590791945.341,13064752016.698,957783020853.031,10.852421537753456,0.0,,,0.036183084485224754,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8372933333333334,1.8207033333333333,1.8080155555555555,0.04464896134630547,Small deppreciation
2013-06-11,1.894,2013,11,6,0.36171373072976765,-0.9322892131745133,1.89563166666667,,124.29932735426,,15.91,21590791945.341,13064752016.698,957783020853.031,10.852421537753456,0.0,,,0.036183084485224754,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.84056,1.8220716666666668,1.8093933333333334,0.042766631467793026,Small deppreciation
2013-06-12,1.8775,2013,12,6,0.3456123126707335,-0.9383773917408641,1.89563166666667,,124.29932735426,,15.91,21590791945.341,13064752016.698,957783020853.031,10.852421537753456,0.0,,,0.036183084485224754,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8433466666666667,1.823135,1.8107122222222223,0.04623169107856184,Small deppreciation
2013-06-13,1.8663,2013,13,6,0.3294084822245304,-0.9441875088341993,1.89563166666667,,124.29932735426,,15.91,21590791945.341,13064752016.698,957783020853.031,10.852421537753456,0.0,,,0.036183084485224754,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8457766666666666,1.8241249999999998,1.8120088888888888,0.053046134062047834,Low Crash Confidence
2013-06-14,1.8543,2013,14,6,0.3131070409358269,-0.9497178427914316,1.89563166666667,,124.29932735426,,15.91,21590791945.341,13064752016.698,957783020853.031,10.852421537753456,0.0,,,0.036183084485224754,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8478633333333332,1.8248466666666667,1.81309,0.06697945316291865,Low Crash Confidence
2013-06-17,1.87,2013,17,6,0.26366549272800704,-0.9646141756912435,1.89563166666667,,124.29932735426,,15.91,21590791945.341,13064752016.698,957783020853.031,10.852421537753456,0.0,,,0.036183084485224754,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8503833333333335,1.8256216666666667,1.81429,0.05240641711229932,Low Crash Confidence
2013-06-18,1.8875,2013,18,6,0.24702218048093552,-0.9690098257244062,1.89563166666667,,124.29932735426,,15.91,21590791945.341,13064752016.698,957783020853.031,10.852421537753456,0.0,,,0.036183084485224754,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8534466666666667,1.8267716666666667,1.8156122222222222,0.04635761589403975,Small deppreciation
2013-06-19,1.8858,2013,19,6,0.23030567023061221,-0.9731183372332619,1.89563166666667,,124.29932735426,,15.91,21590791945.341,13064752016.698,957783020853.031,10.852421537753456,0.0,,,0.036183084485224754,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8563666666666667,1.8279516666666666,1.8168544444444443,0.04878566125782169,Small deppreciation
2013-06-20,1.9345,2013,20,6,0.21352091543979612,-0.9769384927771817,1.89563166666667,,124.29932735426,,15.91,21590791945.341,13064752016.698,957783020853.031,10.852421537753456,0.0,,,0.036183084485224754,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8612166666666667,1.8299266666666667,1.818693333333333,0.023675368312225276,Small deppreciation
2013-06-21,1.939,2013,21,6,0.19667288979357647,-0.980469160361632,1.89563166666667,,124.29932735426,,15.91,21590791945.341,13064752016.698,957783020853.031,10.852421537753456,0.0,,,0.036183084485224754,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8659833333333333,1.8318599999999998,1.8205044444444445,0.023104693140794108,Small deppreciation
2013-06-24,1.9563,2013,24,6,0.1457991969198751,-0.9893142039703663,1.89563166666667,,124.29932735426,,15.91,21590791945.341,13064752016.698,957783020853.031,10.852421537753456,0.0,,,0.036183084485224754,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.87109,1.834215,1.8225466666666668,0.017226396769411734,Small deppreciation
2013-06-25,1.937,2013,25,6,0.12874817745258132,-0.99167731989929,1.89563166666667,,124.29932735426,,15.91,21590791945.341,13064752016.698,957783020853.031,10.852421537753456,0.0,,,0.036183084485224754,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8752433333333334,1.8361483333333335,1.8244355555555554,0.02581311306143519,Small deppreciation
2013-06-26,1.938,2013,26,6,0.11165900712169512,-0.993746580436178,1.89563166666667,,124.29932735426,,15.91,21590791945.341,13064752016.698,957783020853.031,10.852421537753456,0.0,,,0.036183084485224754,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8793333333333335,1.8382983333333334,1.8263244444444444,0.028121775025799822,Small deppreciation
2013-06-27,1.9251,2013,27,6,0.09453674981719912,-0.9955213724144752,1.89563166666667,,124.29932735426,,15.91,21590791945.341,13064752016.698,957783020853.031,10.852421537753456,0.0,,,0.036183084485224754,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.8828099999999999,1.840325,1.8280588888888887,0.04867279621837839,Small deppreciation
2013-06-28,1.931,2013,28,6,0.07738647923346301,-0.9970011699250151,1.89563166666667,,124.29932735426,,15.91,21590791945.341,13064752016.698,957783020853.031,10.852421537753456,0.0,,,0.036183084485224754,903000000.0,8.33333333333333,-1.7648047242417881,0.25162275249498367,,,271497791784.851,14.0183847134034,8.77021019865496,1.88626,1.8424200000000002,1.8298833333333335,0.04381149663386852,Small deppreciation
2013-07-01,1.9243,2013,1,7,0.02581844022713308,-0.9996666485105112,1.93270161290323,,124.686098654709,,16.41,24017591541.3406,13807813519.6011,957783020853.031,10.735635465579845,0.0,,,0.03949266612311965,845000000.0,8.93333333333333,-1.0694489019942397,0.40165673396190965,,,271497791784.851,14.0183847134034,8.77021019865496,1.8890433333333334,1.8443866666666664,1.8315422222222222,0.056488073585199805,Low Crash Confidence
2013-07-02,1.928,2013,2,7,0.008606996888688698,-0.9999629591162655,1.93270161290323,,124.686098654709,,16.41,24017591541.3406,13807813519.6011,957783020853.031,10.735635465579845,0.0,,,0.03949266612311965,845000000.0,8.93333333333333,-1.0694489019942397,0.40165673396190965,,,271497791784.851,14.0183847134034,8.77021019865496,1.8917399999999998,1.8466066666666667,1.8332,0.054097510373444235,Low Crash Confidence
2013-07-03,1.948,2013,3,7,-0.008606996888688009,-0.9999629591162655,1.93270161290323,,124.686098654709,,16.41,24017591541.3406,13807813519.6011,957783020853.031,10.735635465579845,0.0,,,0.03949266612311965,845000000.0,8.93333333333333,-1.0694489019942397,0.40165673396190965,,,271497791784.851,14.0183847134034,8.77021019865496,1.89504,1.8492749999999998,1.8348833333333334,0.04414784394250515,Small deppreciation
2013-07-04,1.942,2013,4,7,-0.02581844022713239,-0.9996666485105112,1.93270161290323,,124.686098654709,,16.41,24017591541.3406,13807813519.6011,957783020853.031,10.735635465579845,0.0,,,0.03949266612311965,845000000.0,8.93333333333333,-1.0694489019942397,0.40165673396190965,,,271497791784.851,14.0183847134034,8.77021019865496,1.8981733333333333,1.8519083333333335,1.8364500000000001,0.054582904222451045,Low Crash Confidence
2013-07-05,1.9672,2013,5,7,-0.04302223300453034,-0.99907411510223,1.93270161290323,,124.686098654709,,16.41,24017591541.3406,13807813519.6011,957783020853.031,10.735635465579845,0.0,,,0.03949266612311965,845000000.0,8.93333333333333,-1.0694489019942397,0.40165673396190965,,,271497791784.851,14.0183847134034,8.77021019865496,1.9019799999999998,1.85492,1.8382677777777776,0.03827775518503462,Small deppreciation
2013-07-08,1.9513,2013,8,7,-0.09453674981719933,-0.9955213724144752,1.93270161290323,,124.686098654709,,16.41,24017591541.3406,13807813519.6011,957783020853.031,10.735635465579845,0.0,,,0.03949266612311965,845000000.0,8.93333333333333,-1.0694489019942397,0.40165673396190965,,,271497791784.851,14.0183847134034,8.77021019865496,1.9054866666666668,1.8577083333333335,1.8398933333333332,0.05119663813867681,Low Crash Confidence
2013-07-09,1.946,2013,9,7,-0.11165900712169444,-0.9937465804361781,1.93270161290323,,124.686098654709,,16.41,24017591541.3406,13807813519.6011,957783020853.031,10.735635465579845,0.0,,,0.03949266612311965,845000000.0,8.93333333333333,-1.0694489019942397,0.40165673396190965,,,271497791784.851,14.0183847134034,8.77021019865496,1.9083700000000001,1.8603083333333332,1.8415122222222222,0.05447070914696828,Low Crash Confidence
2013-07-10,1.9593,2013,10,7,-0.12874817745258066,-0.99167731989929,1.93270161290323,,124.686098654709,,16.41,24017591541.3406,13807813519.6011,957783020853.031,10.735635465579845,0.0,,,0.03949266612311965,845000000.0,8.93333333333333,-1.0694489019942397,0.40165673396190965,,,271497791784.851,14.0183847134034,8.77021019865496,1.9116466666666665,1.8631383333333331,1.843298888888889,0.04159648854182607,Small deppreciation
2013-07-11,1.957,2013,11,7,-0.14579919691987442,-0.9893142039703664,1.93270161290323,,124.686098654709,,16.41,24017591541.3406,13807813519.6011,957783020853.031,10.735635465579845,0.0,,,0.03949266612311965,845000000.0,8.93333333333333,-1.0694489019942397,0.40165673396190965,,,271497791784.851,14.0183847134034,8.77021019865496,1.9143533333333334,1.8659000000000001,1.8450544444444446,0.03847726111394989,Small deppreciation
2013-07-12,1.9539,2013,12,7,-0.16280701293851646,-0.9866579328916572,1.93270161290323,,124.686098654709,,16.41,24017591541.3406,13807813519.6011,957783020853.031,10.735635465579845,0.0,,,0.03949266612311965,845000000.0,8.93333333333333,-1.0694489019942397,0.40165673396190965,,,271497791784.851,14.0183847134034,8.77021019865496,1.9168500000000002,1.8685116666666666,1.8467755555555556,0.03403449511233947,Small deppreciation
2013-07-15,1.938,2013,15,7,-0.2135209154397959,-0.9769384927771817,1.93270161290323,,124.686098654709,,16.41,24017591541.3406,13807813519.6011,957783020853.031,10.735635465579845,0.0,,,0.03949266612311965,845000000.0,8.93333333333333,-1.0694489019942397,0.40165673396190965,,,271497791784.851,14.0183847134034,8.77021019865496,1.9184266666666665,1.8708449999999999,1.848381111111111,0.037048503611970984,Small deppreciation
2013-07-16,1.922,2013,16,7,-0.23030567023061196,-0.973118337233262,1.93270161290323,,124.686098654709,,16.41,24017591541.3406,13807813519.6011,957783020853.031,10.735635465579845,0.0,,,0.03949266612311965,845000000.0,8.93333333333333,-1.0694489019942397,0.40165673396190965,,,271497791784.851,14.0183847134034,8.77021019865496,1.9199766666666667,1.8728899999999997,1.84979,0.04214360041623322,Small deppreciation
2013-07-17,1.9167,2013,17,7,-0.24702218048093527,-0.9690098257244063,1.93270161290323,,124.686098654709,,16.41,24017591541.3406,13807813519.6011,957783020853.031,10.735635465579845,0.0,,,0.03949266612311965,845000000.0,8.93333333333333,-1.0694489019942397,0.40165673396190965,,,271497791784.851,14.0183847134034,8.77021019865496,1.9208333333333334,1.8746766666666665,1.851113333333333,0.055459905045129654,Low Crash Confidence
2013-07-18,1.922,2013,18,7,-0.2636654927280072,-0.9646141756912435,1.93270161290323,,124.686098654709,,16.41,24017591541.3406,13807813519.6011,957783020853.031,10.735635465579845,0.0,,,0.03949266612311965,845000000.0,8.93333333333333,-1.0694489019942397,0.40165673396190965,,,271497791784.851,14.0183847134034,8.77021019865496,1.9216666666666666,1.8766216666666664,1.8524222222222224,0.044901144640999036,Small deppreciation
2013-07-19,1.9208,2013,19,7,-0.2802306751992161,-0.9599326896597445,1.93270161290323,,124.686098654709,,16.41,24017591541.3406,13807813519.6011,957783020853.031,10.735635465579845,0.0,,,0.03949266612311965,845000000.0,8.93333333333333,-1.0694489019942397,0.40165673396190965,,,271497791784.851,14.0183847134034,8.77021019865496,1.9231433333333332,1.878515,1.8537555555555554,0.04347147022074149,Small deppreciation
2013-07-22,1.912,2013,22,7,-0.3294084822245302,-0.9441875088341994,1.93270161290323,,124.686098654709,,16.41,24017591541.3406,13807813519.6011,957783020853.031,10.735635465579845,0.0,,,0.03949266612311965,845000000.0,8.93333333333333,-1.0694489019942397,0.40165673396190965,,,271497791784.851,14.0183847134034,8.77021019865496,1.9234933333333335,1.8803933333333334,1.8549666666666667,0.05282426778242666,Low Crash Confidence
2013-07-23,1.9113,2013,23,7,-0.3456123126707333,-0.9383773917408642,1.93270161290323,,124.686098654709,,16.41,24017591541.3406,13807813519.6011,957783020853.031,10.735635465579845,0.0,,,0.03949266612311965,845000000.0,8.93333333333333,-1.0694489019942397,0.40165673396190965,,,271497791784.851,14.0183847134034,8.77021019865496,1.92407,1.882315,1.8560711111111108,0.05791869408256156,Low Crash Confidence
2013-07-24,1.915,2013,24,7,-0.3617137307297674,-0.9322892131745134,1.93270161290323,,124.686098654709,,16.41,24017591541.3406,13807813519.6011,957783020853.031,10.735635465579845,0.0,,,0.03949266612311965,845000000.0,8.93333333333333,-1.0694489019942397,0.40165673396190965,,,271497791784.851,14.0183847134034,8.77021019865496,1.92532,1.8843333333333334,1.8571966666666668,0.052219321148825104,Low Crash Confidence
2013-07-25,1.9273,2013,25,7,-0.37770796520396466,-0.9259247771938499,1.93270161290323,,124.686098654709,,16.41,24017591541.3406,13807813519.6011,957783020853.031,10.735635465579845,0.0,,,0.03949266612311965,845000000.0,8.93333333333333,-1.0694489019942397,0.40165673396190965,,,271497791784.851,14.0183847134034,8.77021019865496,1.9273533333333333,1.886565,1.8585344444444445,0.04809837596637778,Small deppreciation
2013-07-26,1.93,2013,26,7,-0.39359027665646645,-0.9192859697186105,1.93270161290323,,124.686098654709,,16.41,24017591541.3406,13807813519.6011,957783020853.031,10.735635465579845,0.0,,,0.03949266612311965,845000000.0,8.93333333333333,-1.0694489019942397,0.40165673396190965,,,271497791784.851,14.0183847134034,8.77021019865496,1.9298766666666667,1.88887,1.8598566666666665,0.05751295336787554,Low Crash Confidence
