Date,INR,sin_DoY,Inflation (CPI) %,Ave Monthly USD FX Rate,Lending Interest Rate %,Exports(USD),Imports (USD),NY.GDP.MKTP.CD,Real Interest Rate(%),Foreign Exchange Reserves(%),Domestic Credit to GDP,Trade Openness,FDI(%GDP),Current Account(%GDP),Capital Formations(USD),Gov Consumption Expendature (%GDP),GDP % Growth,INR_30_ave,INR_60_ave,INR_90_ave,MoY_is_1,MoY_is_2,MoY_is_3,MoY_is_4,MoY_is_5,MoY_is_6,MoY_is_7,MoY_is_8,MoY_is_9,MoY_is_10,MoY_is_11,MoY_is_12,INR_classifier
2001-04-03,46.67,0.999916658654738,55.2008356229276,46.786,12.0,3114820672.8508496,4093745992.39089,485441014538.638,-43.2008356229276,8.203056356465014,0.5180649054294089,0.0148495212587109,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.65166666666667,46.60366666666667,46.67066666666666,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2001-04-04,46.6,0.9995462806873572,55.2008356229276,46.786,12.0,3114820672.8508496,4093745992.39089,485441014538.638,-43.2008356229276,8.203056356465014,0.5180649054294089,0.0148495212587109,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.65,46.6015,46.66777777777778,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2001-04-05,46.64,0.9988797155850336,55.2008356229276,46.786,12.0,3114820672.8508496,4093745992.39089,485441014538.638,-43.2008356229276,8.203056356465014,0.5180649054294089,0.0148495212587109,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.650333333333336,46.60083333333333,46.66477777777778,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2001-04-06,46.58,0.9979171608653922,55.2008356229276,46.786,12.0,3114820672.8508496,4093745992.39089,485441014538.638,-43.2008356229276,8.203056356465014,0.5180649054294089,0.0148495212587109,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.648,46.59916666666666,46.66122222222221,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2001-04-09,46.58,0.9932568492674144,55.2008356229276,46.786,12.0,3114820672.8508496,4093745992.39089,485441014538.638,-43.2008356229276,8.203056356465014,0.5180649054294089,0.0148495212587109,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.64533333333333,46.5975,46.65733333333333,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2001-04-10,46.6,0.9911140639934548,55.2008356229276,46.786,12.0,3114820672.8508496,4093745992.39089,485441014538.638,-43.2008356229276,8.203056356465014,0.5180649054294089,0.0148495212587109,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.64266666666666,46.583,46.65344444444444,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2001-04-11,46.75,0.9886775902323404,55.2008356229276,46.786,12.0,3114820672.8508496,4093745992.39089,485441014538.638,-43.2008356229276,8.203056356465014,0.5180649054294089,0.0148495212587109,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.648,46.586333333333336,46.652111111111104,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2001-04-12,46.75,0.9859481499638304,55.2008356229276,46.786,12.0,3114820672.8508496,4093745992.39089,485441014538.638,-43.2008356229276,8.203056356465014,0.5180649054294089,0.0148495212587109,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.653333333333336,46.590833333333336,46.65055555555556,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2001-04-13,46.89,0.9829265519799822,55.2008356229276,46.786,12.0,3114820672.8508496,4093745992.39089,485441014538.638,-43.2008356229276,8.203056356465014,0.5180649054294089,0.0148495212587109,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.66333333333333,46.59816666666666,46.65066666666667,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2001-04-16,47.07,0.9721181966290612,55.2008356229276,46.786,12.0,3114820672.8508496,4093745992.39089,485441014538.638,-43.2008356229276,8.203056356465014,0.5180649054294089,0.0148495212587109,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.68,46.60883333333333,46.653666666666666,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2001-04-17,46.95,0.9679377830240642,55.2008356229276,46.786,12.0,3114820672.8508496,4093745992.39089,485441014538.638,-43.2008356229276,8.203056356465014,0.5180649054294089,0.0148495212587109,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.694,46.6175,46.65555555555556,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2001-04-18,46.95,0.9634705485641488,55.2008356229276,46.786,12.0,3114820672.8508496,4093745992.39089,485441014538.638,-43.2008356229276,8.203056356465014,0.5180649054294089,0.0148495212587109,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.70666666666667,46.62683333333333,46.65722222222222,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2001-04-19,46.88,0.9587178169872964,55.2008356229276,46.786,12.0,3114820672.8508496,4093745992.39089,485441014538.638,-43.2008356229276,8.203056356465014,0.5180649054294089,0.0148495212587109,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.717333333333336,46.6345,46.658111111111104,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2001-04-20,46.88,0.9536809966304456,55.2008356229276,46.786,12.0,3114820672.8508496,4093745992.39089,485441014538.638,-43.2008356229276,8.203056356465014,0.5180649054294089,0.0148495212587109,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.72833333333333,46.640166666666666,46.65922222222222,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2001-04-23,46.82,0.9368813462954316,55.2008356229276,46.786,12.0,3114820672.8508496,4093745992.39089,485441014538.638,-43.2008356229276,8.203056356465014,0.5180649054294089,0.0148495212587109,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.736666666666665,46.645,46.659666666666666,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2001-04-24,46.88,0.9307239310379796,55.2008356229276,46.786,12.0,3114820672.8508496,4093745992.39089,485441014538.638,-43.2008356229276,8.203056356465014,0.5180649054294089,0.0148495212587109,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.742666666666665,46.65133333333333,46.660555555555554,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2001-04-25,46.88,0.9242907221930932,55.2008356229276,46.786,12.0,3114820672.8508496,4093745992.39089,485441014538.638,-43.2008356229276,8.203056356465014,0.5180649054294089,0.0148495212587109,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.749,46.65833333333333,46.66144444444444,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2001-04-26,46.78,0.9175836260593936,55.2008356229276,46.786,12.0,3114820672.8508496,4093745992.39089,485441014538.638,-43.2008356229276,8.203056356465014,0.5180649054294089,0.0148495212587109,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.75300000000001,46.664,46.66122222222222,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2001-04-27,46.88,0.9106046300942162,55.2008356229276,46.786,12.0,3114820672.8508496,4093745992.39089,485441014538.638,-43.2008356229276,8.203056356465014,0.5180649054294089,0.0148495212587109,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.75933333333333,46.67183333333333,46.66222222222222,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2001-04-30,46.88,0.8880573226294932,55.2008356229276,46.786,12.0,3114820672.8508496,4093745992.39089,485441014538.638,-43.2008356229276,8.203056356465014,0.5180649054294089,0.0148495212587109,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.76466666666667,46.67916666666667,46.66366666666666,0,0,0,1,0,0,0,0,0,0,0,0,Small deppreciation
2001-05-01,46.87,0.8800122039735357,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.77,46.6865,46.66499999999999,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-05-02,46.87,0.8717063187093218,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.775333333333336,46.694,46.66644444444445,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-05-03,46.87,0.8631421280499114,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.77966666666666,46.700833333333335,46.66755555555555,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-05-04,46.87,0.854322169749827,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.78466666666667,46.70766666666667,46.66888888888889,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-05-07,46.84,0.8263541987239096,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.78966666666667,46.71266666666667,46.67011111111112,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-05-08,46.83,0.8165380514459161,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.79566666666666,46.71716666666667,46.67100000000001,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-05-09,46.85,0.8064799463209448,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.80233333333334,46.72133333333333,46.67211111111111,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-05-10,46.88,0.7961828637826158,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.809666666666665,46.725166666666674,46.67366666666667,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-05-11,46.85,0.7856498550787147,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.80966666666667,46.72883333333333,46.67477777777778,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-05-14,47.0,0.7526668275320085,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.821333333333335,46.73633333333333,46.67722222222222,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-05-15,47.03,0.7412220108485958,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.833333333333336,46.7425,46.68022222222223,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-05-16,46.97,0.7295575540864875,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.84566666666667,46.74783333333333,46.68288888888889,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-05-17,46.99,0.717676913675962,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.85733333333334,46.75383333333333,46.68633333333334,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-05-18,46.98,0.705583610107178,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.870666666666665,46.75933333333334,46.68966666666666,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-05-21,47.0,0.6680638642135335,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.88466666666667,46.76499999999999,46.69322222222222,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-05-22,47.06,0.6551563572090853,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.9,46.77133333333334,46.68866666666666,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-05-23,47.02,0.6420547132365637,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.909,46.7785,46.6938888888889,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-05-24,47.02,0.6287628145958344,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.918,46.78566666666667,46.699888888888886,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-05-25,47.02,0.6152845999633276,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.92233333333333,46.79283333333333,46.70622222222222,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-05-29,47.02,0.5595892624101765,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.92066666666666,46.80033333333333,46.712777777777774,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-05-30,47.0,0.545240438540651,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.92233333333333,46.80816666666667,46.71911111111111,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-05-31,47.0,0.5307300481619334,55.5704822359071,46.91727,12.0,3629580322.98128,4674611289.190531,485441014538.638,-43.5704822359071,8.275155744344847,0.5237332532228606,0.0171064894878404,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.924,46.815333333333335,46.72588888888889,0,0,0,0,1,0,0,0,0,0,0,0,Small deppreciation
2001-06-01,47.05,0.5160623910158528,56.3097811463762,47.00526,12.0,3612148938.2252097,4017209988.83955,485441014538.638,-44.3097811463762,8.374240903116842,0.5258844123311444,0.0157163459587684,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.92966666666666,46.8235,46.73288888888889,0,0,0,0,0,1,0,0,0,0,0,0,Small deppreciation
2001-06-04,47.06,0.4711595076738638,56.3097811463762,47.00526,12.0,3612148938.2252097,4017209988.83955,485441014538.638,-44.3097811463762,8.374240903116842,0.5258844123311444,0.0157163459587684,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.93566666666667,46.832,46.738666666666674,0,0,0,0,0,1,0,0,0,0,0,0,Small deppreciation
2001-06-05,47.0,0.4559066935084588,56.3097811463762,47.00526,12.0,3612148938.2252097,4017209988.83955,485441014538.638,-44.3097811463762,8.374240903116842,0.5258844123311444,0.0157163459587684,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.94166666666668,46.83916666666667,46.7438888888889,0,0,0,0,0,1,0,0,0,0,0,0,Small deppreciation
2001-06-06,47.03,0.440518784350495,56.3097811463762,47.00526,12.0,3612148938.2252097,4017209988.83955,485441014538.638,-44.3097811463762,8.374240903116842,0.5258844123311444,0.0157163459587684,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.94666666666667,46.84466666666666,46.74977777777778,0,0,0,0,0,1,0,0,0,0,0,0,Small deppreciation
2001-06-07,47.0,0.4250003399695541,56.3097811463762,47.00526,12.0,3612148938.2252097,4017209988.83955,485441014538.638,-44.3097811463762,8.374240903116842,0.5258844123311444,0.0157163459587684,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.95066666666666,46.84983333333333,46.75577777777778,0,0,0,0,0,1,0,0,0,0,0,0,Small deppreciation
2001-06-08,47.03,0.4093559588156213,56.3097811463762,47.00526,12.0,3612148938.2252097,4017209988.83955,485441014538.638,-44.3097811463762,8.374240903116842,0.5258844123311444,0.0157163459587684,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.959,46.856,46.76233333333333,0,0,0,0,0,1,0,0,0,0,0,0,Small deppreciation
2001-06-11,47.04,0.3617137307297676,56.3097811463762,47.00526,12.0,3612148938.2252097,4017209988.83955,485441014538.638,-44.3097811463762,8.374240903116842,0.5258844123311444,0.0157163459587684,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.964333333333336,46.86183333333334,46.76933333333333,0,0,0,0,0,1,0,0,0,0,0,0,Small deppreciation
2001-06-12,47.08,0.3456123126707335,56.3097811463762,47.00526,12.0,3612148938.2252097,4017209988.83955,485441014538.638,-44.3097811463762,8.374240903116842,0.5258844123311444,0.0157163459587684,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.971,46.86783333333334,46.77644444444445,0,0,0,0,0,1,0,0,0,0,0,0,Small deppreciation
2001-06-13,47.09,0.3294084822245304,56.3097811463762,47.00526,12.0,3612148938.2252097,4017209988.83955,485441014538.638,-44.3097811463762,8.374240903116842,0.5258844123311444,0.0157163459587684,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.97833333333334,46.87416666666668,46.78377777777778,0,0,0,0,0,1,0,0,0,0,0,0,Small deppreciation
2001-06-14,47.0,0.3131070409358269,56.3097811463762,47.00526,12.0,3612148938.2252097,4017209988.83955,485441014538.638,-44.3097811463762,8.374240903116842,0.5258844123311444,0.0157163459587684,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.98266666666667,46.879000000000005,46.79022222222222,0,0,0,0,0,1,0,0,0,0,0,0,Small deppreciation
2001-06-15,47.05,0.2967128192734907,56.3097811463762,47.00526,12.0,3612148938.2252097,4017209988.83955,485441014538.638,-44.3097811463762,8.374240903116842,0.5258844123311444,0.0157163459587684,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.98866666666667,46.884166666666665,46.79677777777778,0,0,0,0,0,1,0,0,0,0,0,0,Small deppreciation
2001-06-18,47.02,0.2470221804809355,56.3097811463762,47.00526,12.0,3612148938.2252097,4017209988.83955,485441014538.638,-44.3097811463762,8.374240903116842,0.5258844123311444,0.0157163459587684,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.99366666666666,46.88916666666667,46.803,0,0,0,0,0,1,0,0,0,0,0,0,Small deppreciation
2001-06-19,47.02,0.2303056702306122,56.3097811463762,47.00526,12.0,3612148938.2252097,4017209988.83955,485441014538.638,-44.3097811463762,8.374240903116842,0.5258844123311444,0.0157163459587684,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,46.99966666666667,46.894666666666666,46.80833333333333,0,0,0,0,0,1,0,0,0,0,0,0,Small deppreciation
2001-06-20,47.01,0.2135209154397961,56.3097811463762,47.00526,12.0,3612148938.2252097,4017209988.83955,485441014538.638,-44.3097811463762,8.374240903116842,0.5258844123311444,0.0157163459587684,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,47.00566666666667,46.900666666666666,46.81333333333334,0,0,0,0,0,1,0,0,0,0,0,0,Small deppreciation
2001-06-21,47.05,0.1966728897935764,56.3097811463762,47.00526,12.0,3612148938.2252097,4017209988.83955,485441014538.638,-44.3097811463762,8.374240903116842,0.5258844123311444,0.0157163459587684,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,47.01233333333333,46.90733333333333,46.81833333333333,0,0,0,0,0,1,0,0,0,0,0,0,Small deppreciation
2001-06-22,47.04,0.1797665857255624,56.3097811463762,47.00526,12.0,3612148938.2252097,4017209988.83955,485441014538.638,-44.3097811463762,8.374240903116842,0.5258844123311444,0.0157163459587684,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,47.01766666666666,46.91366666666666,46.82266666666666,0,0,0,0,0,1,0,0,0,0,0,0,Small deppreciation
2001-06-25,47.06,0.1287481774525813,56.3097811463762,47.00526,12.0,3612148938.2252097,4017209988.83955,485441014538.638,-44.3097811463762,8.374240903116842,0.5258844123311444,0.0157163459587684,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,47.02466666666667,46.91716666666667,46.827444444444446,0,0,0,0,0,1,0,0,0,0,0,0,Small deppreciation
2001-06-26,47.07,0.1116590071216951,56.3097811463762,47.00526,12.0,3612148938.2252097,4017209988.83955,485441014538.638,-44.3097811463762,8.374240903116842,0.5258844123311444,0.0157163459587684,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,47.027,46.924166666666665,46.83322222222222,0,0,0,0,0,1,0,0,0,0,0,0,Small deppreciation
2001-06-27,47.04,0.0945367498171991,56.3097811463762,47.00526,12.0,3612148938.2252097,4017209988.83955,485441014538.638,-44.3097811463762,8.374240903116842,0.5258844123311444,0.0157163459587684,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,47.02733333333333,46.93033333333333,46.83744444444444,0,0,0,0,0,1,0,0,0,0,0,0,Small deppreciation
2001-06-28,47.06,0.077386479233463,56.3097811463762,47.00526,12.0,3612148938.2252097,4017209988.83955,485441014538.638,-44.3097811463762,8.374240903116842,0.5258844123311444,0.0157163459587684,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,47.03033333333333,46.938,46.842,0,0,0,0,0,1,0,0,0,0,0,0,Small deppreciation
2001-06-29,47.09,0.060213277365793,56.3097811463762,47.00526,12.0,3612148938.2252097,4017209988.83955,485441014538.638,-44.3097811463762,8.374240903116842,0.5258844123311444,0.0157163459587684,0.2196010267663571,0.2321182852920401,145303707587.601,11.7614498890899,3.639253100363837,47.03366666666667,46.9455,46.84711111111111,0,0,0,0,0,1,0,0,0,0,0,0,Small deppreciation
2001-07-02,47.18,0.0086069968886886,57.0490573188062,47.14182,12.0,3432408846.32795,4922168893.77627,485441014538.638,-45.0490573188062,8.43562838194024,0.5246771202887236,0.0172102840301707,0.3489428155529729,-0.1987489092953666,145303707587.601,11.7614498890899,3.639253100363837,47.040333333333336,46.9555,46.853,0,0,0,0,0,0,1,0,0,0,0,0,Small deppreciation
2001-07-03,47.17,-0.008606996888688,57.0490573188062,47.14182,12.0,3432408846.32795,4922168893.77627,485441014538.638,-45.0490573188062,8.43562838194024,0.5246771202887236,0.0172102840301707,0.3489428155529729,-0.1987489092953666,145303707587.601,11.7614498890899,3.639253100363837,47.04600000000001,46.96533333333333,46.85866666666666,0,0,0,0,0,0,1,0,0,0,0,0,Small deppreciation
2001-07-05,47.18,-0.0430222330045303,57.0490573188062,47.14182,12.0,3432408846.32795,4922168893.77627,485441014538.638,-45.0490573188062,8.43562838194024,0.5246771202887236,0.0172102840301707,0.3489428155529729,-0.1987489092953666,145303707587.601,11.7614498890899,3.639253100363837,47.05,46.975,46.86422222222222,0,0,0,0,0,0,1,0,0,0,0,0,Small deppreciation
2001-07-06,47.17,-0.0602132773657927,57.0490573188062,47.14182,12.0,3432408846.32795,4922168893.77627,485441014538.638,-45.0490573188062,8.43562838194024,0.5246771202887236,0.0172102840301707,0.3489428155529729,-0.1987489092953666,145303707587.601,11.7614498890899,3.639253100363837,47.055,46.982,46.870666666666665,0,0,0,0,0,0,1,0,0,0,0,0,Small deppreciation
2001-07-09,47.19,-0.1116590071216944,57.0490573188062,47.14182,12.0,3432408846.32795,4922168893.77627,485441014538.638,-45.0490573188062,8.43562838194024,0.5246771202887236,0.0172102840301707,0.3489428155529729,-0.1987489092953666,145303707587.601,11.7614498890899,3.639253100363837,47.06066666666666,46.98933333333333,46.87733333333333,0,0,0,0,0,0,1,0,0,0,0,0,Small deppreciation
2001-07-10,47.19,-0.1287481774525806,57.0490573188062,47.14182,12.0,3432408846.32795,4922168893.77627,485441014538.638,-45.0490573188062,8.43562838194024,0.5246771202887236,0.0172102840301707,0.3489428155529729,-0.1987489092953666,145303707587.601,11.7614498890899,3.639253100363837,47.06633333333333,46.99433333333333,46.88400000000001,0,0,0,0,0,0,1,0,0,0,0,0,Small deppreciation
2001-07-11,47.21,-0.1457991969198744,57.0490573188062,47.14182,12.0,3432408846.32795,4922168893.77627,485441014538.638,-45.0490573188062,8.43562838194024,0.5246771202887236,0.0172102840301707,0.3489428155529729,-0.1987489092953666,145303707587.601,11.7614498890899,3.639253100363837,47.07266666666667,46.99666666666667,46.89111111111111,0,0,0,0,0,0,1,0,0,0,0,0,Small deppreciation
2001-07-12,47.2,-0.1628070129385164,57.0490573188062,47.14182,12.0,3432408846.32795,4922168893.77627,485441014538.638,-45.0490573188062,8.43562838194024,0.5246771202887236,0.0172102840301707,0.3489428155529729,-0.1987489092953666,145303707587.601,11.7614498890899,3.639253100363837,47.07933333333334,47.00083333333334,46.898555555555554,0,0,0,0,0,0,1,0,0,0,0,0,Small deppreciation
